mu,mu_built_in,mu_emp,met,nmi,nc_norm,gamma_mean,gamma_min,gamma_max
15,0.133,0.102,LD_consRec,0.7963398247251998,0.973,0.08568,0,0.174
15,0.133,0.114,LD_CCD,0.8707154408485022,1.2162,0.063461,0,0.136
15,0.133,0.102,LD_consRec,0.80215438274414,0.973,0.063461,0,0.136
15,0.133,0.112,LD_CCD,0.8428617978911217,1.1892,0.069379,0,0.15010000000000004
15,0.133,0.104,LD_consRec,0.8174547226984215,1.027,0.069379,0,0.15010000000000004
15,0.133,0.11,LD_CCD,0.8513318912040403,1.2162,0.063358,0,0.155
15,0.133,0.103,LD_consRec,0.8051002343184755,1,0.063358,0,0.155
15,0.133,0.112,LD_CCD,0.8608652394840691,1.2162,0.070843,0,0.163
15,0.133,0.102,LD_consRec,0.799716455927744,0.973,0.070843,0,0.163
15,0.133,0.113,LD_CCD,0.8616494625510437,1.2703,0.073041,0,0.179
15,0.133,0.103,LD_consRec,0.7984933837973635,0.973,0.073041,0,0.179
15,0.133,0.112,LD_CCD,0.8425051719402236,1.1892,0.067419,0,0.162
15,0.133,0.102,LD_consRec,0.7968826304219783,0.973,0.067419,0,0.162
15,0.133,0.112,LD_CCD,0.8489553102990735,1.1622,0.072577,0.001,0.163
15,0.133,0.102,LD_consRec,0.7966891688032921,0.9459,0.072577,0.001,0.163
15,0.133,0.112,LD_CCD,0.8436625783811088,1.1351,0.068037,0,0.136
15,0.133,0.104,LD_consRec,0.7978074246907928,1,0.068037,0,0.136
15,0.133,0.11,LD_CCD,0.8366205202991719,1.2162,0.08759,0,0.201
15,0.133,0.103,LD_consRec,0.8156611686226675,1,0.08759,0,0.201
15,0.133,0.11,LD_CCD,0.8629131512515139,1.1892,0.070838,0,0.185
15,0.133,0.102,LD_consRec,0.7957188004108502,0.973,0.070838,0,0.185
15,0.133,0.112,LD_CCD,0.8527950976246709,1.1892,0.067356,0,0.135
15,0.133,0.105,LD_consRec,0.7991714096375766,0.973,0.067356,0,0.135
15,0.133,0.11,LD_CCD,0.8354457389745437,1.1892,0.07302,0,0.153
15,0.133,0.101,LD_consRec,0.7963716305801178,0.9459,0.07302,0,0.153
15,0.133,0.112,LD_CCD,0.8630448749497255,1.1892,0.069689,0,0.147
15,0.133,0.102,LD_consRec,0.7970180424313048,1,0.069689,0,0.147
15,0.133,0.112,LD_CCD,0.8604923549333783,1.1892,0.062245,0,0.12
15,0.133,0.104,LD_consRec,0.8096179807042735,1,0.062245,0,0.12
15,0.133,0.111,LD_CCD,0.858011920965052,1.1622,0.060863,0,0.135
15,0.133,0.103,LD_consRec,0.7938041790378915,0.9459,0.060863,0,0.135
15,0.133,0.11,LD_CCD,0.8460163532104499,1.1622,0.061526,0,0.123
15,0.133,0.102,LD_consRec,0.8021394904046366,1,0.061526,0,0.123
15,0.133,0.111,LD_CCD,0.8534077879389895,1.1622,0.074618,0,0.174
15,0.133,0.104,LD_consRec,0.7961123095840117,0.973,0.074618,0,0.174
15,0.133,0.113,LD_CCD,0.8503469357854709,1.1892,0.07011,0.003,0.1521
15,0.133,0.104,LD_consRec,0.7985801622959025,0.973,0.07011,0.003,0.1521
15,0.133,0.108,LD_CCD,0.8345714596850312,1.1081,0.076307,0,0.15320000000000006
15,0.133,0.104,LD_consRec,0.8014956932957674,1,0.076307,0,0.15320000000000006
15,0.133,0.11,LD_CCD,0.8364341990169172,1.1622,0.082159,0,0.188
15,0.133,0.101,LD_consRec,0.7900766729124473,0.9189,0.082159,0,0.188
15,0.133,0.111,LD_CCD,0.8567138321777465,1.1351,0.06732199999999999,0,0.146
15,0.133,0.102,LD_consRec,0.7883230902067047,0.9459,0.06732199999999999,0,0.146
15,0.133,0.109,LD_CCD,0.8429567576340607,1.1081,0.075224,0,0.141
15,0.133,0.102,LD_consRec,0.795474283590768,0.9459,0.075224,0,0.141
15,0.133,0.113,LD_CCD,0.8566699628613703,1.1892,0.066798,0,0.152
15,0.133,0.102,LD_consRec,0.794807499973754,0.973,0.066798,0,0.152
15,0.133,0.108,LD_CCD,0.833614748909121,1.1622,0.064117,0,0.135
15,0.133,0.103,LD_consRec,0.7986873137109398,0.973,0.064117,0,0.135
15,0.133,0.112,LD_CCD,0.8472233037484562,1.1892,0.06408,0,0.131
15,0.133,0.103,LD_consRec,0.7985047522541013,0.973,0.06408,0,0.131
15,0.133,0.111,LD_CCD,0.8552655220097972,1.1892,0.072394,0,0.16610000000000003
15,0.133,0.103,LD_consRec,0.7995120100422823,0.973,0.072394,0,0.16610000000000003
15,0.133,0.112,LD_CCD,0.8425268668339461,1.1351,0.075757,0,0.185
15,0.133,0.104,LD_consRec,0.8037400079143393,1,0.075757,0,0.185
15,0.133,0.109,LD_CCD,0.8398232398043429,1.1892,0.084726,0,0.185
15,0.133,0.145,LP_ST,0.837580466404889,1.8649,0,0,0
15,0.133,0.146,LP_ST,0.8285411132649467,1.7838,0,0,0
15,0.133,0.129,LP_ST,0.8472426400373289,1.5676,0,0,0
15,0.133,0.142,LP_ST,0.8289365156224682,1.7838,0,0,0
15,0.133,0.164,LP_ST,0.822091989552258,2.027,0,0,0
15,0.133,0.146,LP_ST,0.8374809115214604,1.8108,0,0,0
15,0.133,0.131,LP_ST,0.8506417537714303,1.7568,0,0,0
15,0.133,0.157,LP_ST,0.8247298866018066,1.8649,0,0,0
15,0.133,0.143,LP_ST,0.8467926451140976,1.6757,0,0,0
15,0.133,0.15,LP_ST,0.8256949016354972,1.7568,0,0,0
15,0.133,0.144,LP_ST,0.8432424950036959,1.7568,0,0,0
15,0.133,0.149,LP_ST,0.8279899762178741,2.0541,0,0,0
15,0.133,0.16,LP_ST,0.8201152926778852,2,0,0,0
15,0.133,0.132,LP_ST,0.8448948128715966,1.7027,0,0,0
15,0.133,0.153,LP_ST,0.828538139598438,1.7838,0,0,0
15,0.133,0.141,LP_ST,0.8354027529791347,1.8108,0,0,0
15,0.133,0.134,LP_ST,0.8523778406166912,1.6757,0,0,0
15,0.133,0.155,LP_ST,0.8215223338688089,1.8649,0,0,0
15,0.133,0.153,LP_ST,0.8300701541093883,1.7838,0,0,0
15,0.133,0.14,LP_ST,0.8472731714933883,1.7297,0,0,0
15,0.133,0.143,LP_ST,0.8339430748247906,1.6757,0,0,0
15,0.133,0.149,LP_ST,0.8285990346852469,1.8108,0,0,0
15,0.133,0.151,LP_ST,0.8194379641362188,1.8919,0,0,0
15,0.133,0.149,LP_ST,0.8334321132866561,1.7297,0,0,0
15,0.133,0.143,LP_ST,0.8355531410320447,1.7297,0,0,0
15,0.133,0.159,LP_ST,0.8239326411536715,2.0541,0,0,0
15,0.133,0.132,LP_ST,0.8491842522857435,1.7027,0,0,0
15,0.133,0.136,LP_ST,0.8415432352303355,1.7838,0,0,0
15,0.133,0.155,LP_ST,0.8247099849282707,1.8108,0,0,0
15,0.133,0.133,LP_ST,0.8532643688213737,1.6486,0,0,0
15,0.133,0.144,LP_ST,0.8360731156873997,1.8378,0,0,0
15,0.133,0.153,LP_ST,0.8284330091521576,1.8919,0,0,0
15,0.133,0.133,LP_ST,0.8547065264709183,1.7297,0,0,0
15,0.133,0.135,LP_ST,0.837245860376374,1.6486,0,0,0
15,0.133,0.136,LP_ST,0.8501936087556484,1.6757,0,0,0
15,0.133,0.141,LP_ST,0.839864158644399,1.7297,0,0,0
15,0.133,0.145,LP_ST,0.8391104785221807,1.8108,0,0,0
15,0.133,0.139,LP_ST,0.8410001653879672,1.7838,0,0,0
15,0.133,0.141,LP_ST,0.8393921446918079,1.7027,0,0,0
15,0.133,0.156,LP_ST,0.8342942316210391,1.9459,0,0,0
15,0.133,0.159,LP_ST,0.8248695425707214,1.9459,0,0,0
15,0.133,0.147,LP_ST,0.8362305522566447,1.8108,0,0,0
15,0.133,0.14,LP_ST,0.8350600922210388,1.7297,0,0,0
15,0.133,0.137,LP_ST,0.8483489441740323,1.7297,0,0,0
15,0.133,0.138,LP_ST,0.8465433759274162,1.7297,0,0,0
15,0.133,0.155,LP_ST,0.8163746108367721,1.8649,0,0,0
15,0.133,0.156,LP_ST,0.8322805137306489,1.9189,0,0,0
15,0.133,0.137,LP_ST,0.8590617652868977,1.5946,0,0,0
15,0.133,0.133,LP_ST,0.8464889702157639,1.6757,0,0,0
15,0.133,0.138,LP_ST,0.8479837552570376,1.6757,0,0,0
15,0.133,0.157,LP_consRec,0.8308351796248776,2.0811,0,0,0
15,0.133,0.169,LP_CCD,0.8226833230449266,2.3243,0.094597,0,0.27320000000000005
15,0.133,0.163,LP_consRec,0.8243289609584066,2.2162,0.094597,0,0.27320000000000005
15,0.133,0.174,LP_CCD,0.8157621739199666,2.4054,0.093655,0,0.2605000000000001
15,0.133,0.154,LP_consRec,0.8363026147645553,2.0541,0.093655,0,0.2605000000000001
15,0.133,0.17,LP_CCD,0.8255857517797769,2.2973,0.091837,0,0.225
15,0.133,0.157,LP_consRec,0.8350058924633268,2.0811,0.091837,0,0.225
15,0.133,0.182,LP_CCD,0.813388685504749,2.4324,0.09494,0,0.25
15,0.133,0.155,LP_consRec,0.8366294201817495,2,0.09494,0,0.25
15,0.133,0.171,LP_CCD,0.821480816894649,2.2973,0.092504,0,0.248
15,0.133,0.153,LP_consRec,0.8375686304742055,2.1081,0.092504,0,0.248
15,0.133,0.177,LP_CCD,0.8162220483685059,2.4054,0.095314,0,0.241
15,0.133,0.162,LP_consRec,0.8282408506572434,2.1622,0.095314,0,0.241
15,0.133,0.176,LP_CCD,0.8176261219653613,2.4324,0.080859,0,0.209
15,0.133,0.151,LP_consRec,0.8371327760805249,1.973,0.080859,0,0.209
15,0.133,0.175,LP_CCD,0.8164427393532584,2.3784,0.094517,0,0.24130000000000007
15,0.133,0.156,LP_consRec,0.8334497014667396,2.1351,0.094517,0,0.24130000000000007
15,0.133,0.165,LP_CCD,0.8217571500001882,2.3784,0.091279,0,0.241
15,0.133,0.154,LP_consRec,0.8390505219718543,2.1081,0.091279,0,0.241
15,0.133,0.178,LP_CCD,0.8198405075516086,2.4054,0.086303,0,0.213
15,0.133,0.162,LP_consRec,0.8261768343239881,2.1081,0.086303,0,0.213
15,0.133,0.172,LP_CCD,0.8179814839405747,2.3784,0.084847,0,0.232
15,0.133,0.157,LP_consRec,0.8350571881115361,2.1081,0.084847,0,0.232
15,0.133,0.175,LP_CCD,0.8181828413279163,2.3784,0.092063,0,0.2165000000000001
15,0.133,0.16,LP_consRec,0.8354782490297805,2.0811,0.092063,0,0.2165000000000001
15,0.133,0.168,LP_CCD,0.8276720930448276,2.2973,0.087241,0,0.235
15,0.133,0.156,LP_consRec,0.8350259754822612,2.0811,0.087241,0,0.235
15,0.133,0.17,LP_CCD,0.8236052010965126,2.2703,0.092168,0,0.2334000000000001
15,0.133,0.156,LP_consRec,0.8369455446483233,2.027,0.092168,0,0.2334000000000001
15,0.133,0.172,LP_CCD,0.8205901366037732,2.3784,0.093616,0,0.262
15,0.133,0.161,LP_consRec,0.8308597208324439,2.1622,0.093616,0,0.262
15,0.133,0.195,LP_CCD,0.809900658577739,2.5676,0.092826,0,0.24210000000000004
15,0.133,0.157,LP_consRec,0.8321336077094817,2.1892,0.092826,0,0.24210000000000004
15,0.133,0.168,LP_CCD,0.8223858490446847,2.3784,0.092278,0,0.23210000000000003
15,0.133,0.154,LP_consRec,0.8392356608979625,1.973,0.092278,0,0.23210000000000003
15,0.133,0.166,LP_CCD,0.8245338991017512,2.2703,0.08916,0,0.246
15,0.133,0.153,LP_consRec,0.8395424973376985,2.027,0.08916,0,0.246
15,0.133,0.177,LP_CCD,0.8203945151876555,2.3243,0.097867,0,0.26
15,0.133,0.156,LP_consRec,0.8321161433839048,2.1622,0.097867,0,0.26
15,0.133,0.191,LP_CCD,0.8083441258924606,2.4595,0.091466,0,0.245
15,0.133,0.161,LP_consRec,0.8301949717773475,2.1892,0.091466,0,0.245
15,0.133,0.179,LP_CCD,0.8186219795033148,2.3514,0.09027400000000001,0,0.234
15,0.133,0.154,LP_consRec,0.8349395349777163,1.973,0.09027400000000001,0,0.234
15,0.133,0.181,LP_CCD,0.8148596139157768,2.3514,0.095134,0,0.25010000000000004
15,0.133,0.157,LP_consRec,0.8289617097269658,2.0811,0.095134,0,0.25010000000000004
15,0.133,0.17,LP_CCD,0.8194521998643646,2.3784,0.091365,0,0.23520000000000002
15,0.133,0.156,LP_consRec,0.8341878241077764,2.0811,0.091365,0,0.23520000000000002
15,0.133,0.169,LP_CCD,0.8225447391708944,2.3514,0.091578,0,0.2598000000000002
15,0.133,0.16,LP_consRec,0.8295210398718713,2.1351,0.091578,0,0.2598000000000002
15,0.133,0.174,LP_CCD,0.8152388202749326,2.4324,0.086879,0,0.22430000000000008
15,0.133,0.157,LP_consRec,0.8308262222898315,2.1081,0.086879,0,0.22430000000000008
15,0.133,0.182,LP_CCD,0.8117360285275043,2.5405,0.091219,0,0.22420000000000007
15,0.133,0.163,LP_consRec,0.824916420802871,2.1892,0.091219,0,0.22420000000000007
15,0.133,0.179,LP_CCD,0.8128910642126054,2.5405,0.093146,0,0.24
15,0.133,0.157,LP_consRec,0.8303109639981314,2.1081,0.093146,0,0.24
15,0.133,0.163,LP_CCD,0.8270164479872228,2.2973,0.09419,0,0.24810000000000001
15,0.133,0.16,LP_consRec,0.82873372480828,2.1892,0.09419,0,0.24810000000000001
15,0.133,0.178,LP_CCD,0.8173714873735921,2.4595,0.091924,0,0.24710000000000004
15,0.133,0.157,LP_consRec,0.8292942303521839,2.1081,0.091924,0,0.24710000000000004
15,0.133,0.17,LP_CCD,0.8189912423276902,2.3514,0.090578,0,0.227
15,0.133,0.163,LP_consRec,0.8307004933219653,2.1622,0.090578,0,0.227
15,0.133,0.183,LP_CCD,0.8118207713398086,2.4595,0.089944,0,0.23630000000000007
15,0.133,0.154,LP_consRec,0.8353336567749742,2.027,0.089944,0,0.23630000000000007
15,0.133,0.173,LP_CCD,0.8232247120232107,2.2973,0.090524,0,0.248
15,0.133,0.154,LP_consRec,0.8370779052139203,2.027,0.090524,0,0.248
15,0.133,0.182,LP_CCD,0.8132973988200145,2.4865,0.095257,0,0.2361
15,0.133,0.16,LP_consRec,0.8278300015463168,2.1622,0.095257,0,0.2361
15,0.133,0.176,LP_CCD,0.820792932191449,2.2973,0.090141,0,0.248
15,0.133,0.156,LP_consRec,0.8389026115790801,2.0541,0.090141,0,0.248
15,0.133,0.174,LP_CCD,0.824565301051291,2.3243,0.094457,0,0.25
15,0.133,0.156,LP_consRec,0.8350772197024346,2.0541,0.094457,0,0.25
15,0.133,0.182,LP_CCD,0.8130357915052282,2.3784,0.089365,0,0.229
15,0.133,0.158,LP_consRec,0.833131405888179,2.0811,0.089365,0,0.229
15,0.133,0.17,LP_CCD,0.8248858118277188,2.3243,0.093346,0,0.253
15,0.133,0.156,LP_consRec,0.8350848143234477,2.1351,0.093346,0,0.253
15,0.133,0.169,LP_CCD,0.8236664333142016,2.3514,0.091946,0,0.245
15,0.133,0.155,LP_consRec,0.8371568332568252,2,0.091946,0,0.245
15,0.133,0.161,LP_CCD,0.82626059488394,2.2703,0.092797,0,0.24
15,0.133,0.154,LP_consRec,0.8386437217901337,2.027,0.092797,0,0.24
15,0.133,0.184,LP_CCD,0.8163002106596513,2.4054,0.090716,0,0.236
15,0.133,0.157,LP_consRec,0.8304932067561579,2.0541,0.090716,0,0.236
15,0.133,0.184,LP_CCD,0.81159307725681,2.3243,0.096006,0,0.24230000000000007
15,0.133,0.158,LP_consRec,0.8326850294529642,2.0811,0.096006,0,0.24230000000000007
15,0.133,0.186,LP_CCD,0.811174608857135,2.4324,0.09328,0,0.24040000000000009
15,0.133,0.155,LP_consRec,0.8331263088884779,2,0.09328,0,0.24040000000000009
15,0.133,0.183,LP_CCD,0.8136117855712411,2.2973,0.097029,0,0.25520000000000004
15,0.133,0.154,LP_consRec,0.8352020629712197,2.0811,0.097029,0,0.25520000000000004
15,0.133,0.179,LP_CCD,0.8152211779169888,2.3784,0.091086,0,0.243
15,0.133,0.158,LP_consRec,0.8322901000174675,2.2162,0.091086,0,0.243
15,0.133,0.169,LP_CCD,0.8214316796781259,2.3514,0.089851,0,0.2503000000000001
15,0.133,0.157,LP_consRec,0.8298098341549994,2.1351,0.089851,0,0.2503000000000001
15,0.133,0.177,LP_CCD,0.8150316376945204,2.4595,0.088586,0,0.21120000000000003
15,0.133,0.159,LP_consRec,0.8360173079179634,2.1351,0.088586,0,0.21120000000000003
15,0.133,0.173,LP_CCD,0.8183661852753056,2.4054,0.088529,0,0.22110000000000002
15,0.133,0.164,LP_consRec,0.8284533532674131,2.2162,0.088529,0,0.22110000000000002
15,0.133,0.169,LP_CCD,0.8216137587758234,2.3514,0.088202,0,0.2555000000000001
15,0.133,0.159,LP_consRec,0.8316566880691841,2.1622,0.088202,0,0.2555000000000001
15,0.133,0.174,LP_CCD,0.8181103251974764,2.4054,0.088233,0,0.2264000000000001
15,0.133,0.152,LP_consRec,0.8401606920688331,2.0811,0.088233,0,0.2264000000000001
15,0.133,0.18,LP_CCD,0.8154621414846736,2.4054,0.09169,0,0.24130000000000007
15,0.133,0.143,IM_ST,0.8496933548464143,2.3243,0,0,0
15,0.133,0.143,IM_ST,0.8496933548464143,2.3243,0,0,0
15,0.133,0.143,IM_ST,0.8496933548464143,2.3243,0,0,0
15,0.133,0.144,IM_ST,0.8481849473123332,2.3243,0,0,0
15,0.133,0.144,IM_ST,0.8481849473123332,2.3243,0,0,0
15,0.133,0.144,IM_ST,0.8481849473123332,2.3243,0,0,0
15,0.133,0.143,IM_ST,0.8496933548464143,2.3243,0,0,0
15,0.133,0.143,IM_ST,0.8496933548464143,2.3243,0,0,0
15,0.133,0.143,IM_ST,0.8496933548464143,2.3243,0,0,0
15,0.133,0.143,IM_ST,0.8496933548464143,2.3243,0,0,0
15,0.133,0.143,IM_ST,0.8496933548464143,2.3243,0,0,0
15,0.133,0.144,IM_ST,0.8481849473123332,2.3243,0,0,0
15,0.133,0.143,IM_ST,0.8496933548464143,2.3243,0,0,0
15,0.133,0.143,IM_ST,0.8496933548464143,2.3243,0,0,0
15,0.133,0.144,IM_ST,0.8481849473123332,2.3243,0,0,0
15,0.133,0.143,IM_ST,0.8496933548464143,2.3243,0,0,0
15,0.133,0.144,IM_ST,0.8481849473123332,2.3243,0,0,0
15,0.133,0.142,IM_ST,0.8533476394064257,2.2973,0,0,0
15,0.133,0.144,IM_ST,0.8481849473123332,2.3243,0,0,0
15,0.133,0.144,IM_ST,0.8481849473123332,2.3243,0,0,0
15,0.133,0.143,IM_ST,0.8496933548464143,2.3243,0,0,0
15,0.133,0.144,IM_ST,0.8481849473123332,2.3243,0,0,0
15,0.133,0.143,IM_ST,0.8496933548464143,2.3243,0,0,0
15,0.133,0.144,IM_ST,0.8481849473123332,2.3243,0,0,0
15,0.133,0.143,IM_ST,0.8496933548464143,2.3243,0,0,0
15,0.133,0.144,IM_ST,0.8481849473123332,2.3243,0,0,0
15,0.133,0.143,IM_ST,0.8496933548464143,2.3243,0,0,0
15,0.133,0.143,IM_ST,0.8496933548464143,2.3243,0,0,0
15,0.133,0.143,IM_ST,0.8496933548464143,2.3243,0,0,0
15,0.133,0.143,IM_ST,0.8496933548464143,2.3243,0,0,0
15,0.133,0.144,IM_ST,0.8481849473123332,2.3243,0,0,0
15,0.133,0.144,IM_ST,0.8481849473123332,2.3243,0,0,0
15,0.133,0.143,IM_ST,0.8496933548464143,2.3243,0,0,0
15,0.133,0.144,IM_ST,0.8490144882042068,2.3243,0,0,0
15,0.133,0.144,IM_ST,0.8481849473123332,2.3243,0,0,0
15,0.133,0.144,IM_ST,0.8481849473123332,2.3243,0,0,0
15,0.133,0.144,IM_ST,0.8481849473123332,2.3243,0,0,0
15,0.133,0.144,IM_ST,0.8481849473123332,2.3243,0,0,0
15,0.133,0.144,IM_ST,0.8481849473123332,2.3243,0,0,0
15,0.133,0.143,IM_ST,0.8496933548464143,2.3243,0,0,0
15,0.133,0.143,IM_ST,0.8494408182346898,2.2973,0,0,0
15,0.133,0.143,IM_ST,0.8496933548464143,2.3243,0,0,0
15,0.133,0.144,IM_ST,0.8481849473123332,2.3243,0,0,0
15,0.133,0.143,IM_ST,0.8496933548464143,2.3243,0,0,0
15,0.133,0.144,IM_ST,0.8481849473123332,2.3243,0,0,0
15,0.133,0.144,IM_ST,0.8479303438687911,2.2973,0,0,0
15,0.133,0.143,IM_ST,0.8502842602615078,2.2973,0,0,0
15,0.133,0.143,IM_ST,0.8496933548464143,2.3243,0,0,0
15,0.133,0.143,IM_ST,0.8496933548464143,2.3243,0,0,0
15,0.133,0.144,IM_ST,0.8481849473123332,2.3243,0,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.003968,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.003968,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004044,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.004044,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.003928,0,0
15,0.133,0.144,IM_consRec,0.8481849473123332,2.3243,0.003928,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004052,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.004052,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004112,0,0
15,0.133,0.144,IM_consRec,0.8481849473123332,2.3243,0.004112,0,0
15,0.133,0.144,IM_CCD,0.8481849473123332,2.3243,0.005825,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.005825,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004232,0,0
15,0.133,0.146,IM_consRec,0.8470660302810399,2.3514,0.004232,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004132,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.004132,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004076,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.004076,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004008,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.004008,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.003988,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.003988,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004036,0,0
15,0.133,0.144,IM_consRec,0.8483104091352874,2.3514,0.004036,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004052,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.004052,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.003948,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.003948,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004212,0,0
15,0.133,0.143,IM_consRec,0.8496933548464143,2.3243,0.004212,0,0
15,0.133,0.144,IM_CCD,0.8483104091352874,2.3514,0.005864,0,0
15,0.133,0.143,IM_consRec,0.8496933548464143,2.3243,0.005864,0,0
15,0.133,0.143,IM_CCD,0.8496933548464143,2.3243,0.007228,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.007228,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.003988,0,0
15,0.133,0.143,IM_consRec,0.8496933548464143,2.3243,0.003988,0,0
15,0.133,0.143,IM_CCD,0.8496933548464143,2.3243,0.007196,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.007196,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004034,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.004034,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004192,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.004192,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004442,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.004442,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004496,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.004496,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004252,0,0
15,0.133,0.144,IM_consRec,0.8481849473123332,2.3243,0.004252,0,0
15,0.133,0.144,IM_CCD,0.8481849473123332,2.3243,0.005983,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.005983,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.003956,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.003956,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.003968,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.003968,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004008,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.004008,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004308,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.004308,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.003988,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.003988,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004232,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.004232,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.003956,0,0
15,0.133,0.144,IM_consRec,0.8481849473123332,2.3243,0.003956,0,0
15,0.133,0.144,IM_CCD,0.8481849473123332,2.3243,0.006358,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.006358,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004212,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.004212,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004132,0,0
15,0.133,0.144,IM_consRec,0.8481849473123332,2.3243,0.004132,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.003848,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.003848,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004576,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.004576,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004374,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.004374,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004152,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.004152,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004232,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.004232,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004124,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.004124,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004028,0,0
15,0.133,0.144,IM_consRec,0.8481849473123332,2.3243,0.004028,0,0
15,0.133,0.144,IM_CCD,0.8481849473123332,2.3243,0.006025,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.006025,0,0
15,0.133,0.146,IM_CCD,0.8463660121050431,2.3784,0.004232,0,0
15,0.133,0.146,IM_consRec,0.8463660121050431,2.3784,0.004232,0,0
