mu,mu_built_in,mu_emp,met,j,nmi,nc_norm,uncertain_nodes,uncertainty_q10,uncertainty_q50,uncertainty_q90
35,0.35,0.351,LP_ST,8,0.986600414826968,1,0,0,0,0.852274
35,0.35,0.348,LP_ST,8,0.9795510019087837,0.9344,0,0,0,0.852274
35,0.35,0.348,LP_ST,8,0.9734222964948642,0.9344,0,0,0,0.852274
35,0.35,0.35,LP_ST,8,0.9887513239211289,0.9836,0,0,0,0.852274
35,0.35,0.349,LP_ST,8,0.9906118578633197,0.9672,0,0,0,0.852274
35,0.35,0.343,LP_ST,8,0.9467616240442942,0.918,0,0,0,0.852274
35,0.35,0.35,LP_ST,8,0.9826483219974341,0.9836,0,0,0,0.852274
35,0.35,0.349,LP_ST,8,0.9757102787099612,0.9344,0,0,0,0.852274
35,0.35,0.349,LP_ST,8,0.9789004981630223,0.9508,0,0,0,0.852274
35,0.35,0.349,LP_ST,8,0.9819326505105416,0.9672,0,0,0,0.852274
35,0.35,0.346,LP_ST,8,0.9616106526560946,0.9016,0,0,0,0.852274
35,0.35,0.349,LP_ST,8,0.987104101543154,0.9672,0,0,0,0.852274
35,0.35,0.349,LP_ST,8,0.9796281662428966,0.9672,0,0,0,0.852274
35,0.35,0.35,LP_ST,8,0.989697262902211,0.9836,0,0,0,0.852274
35,0.35,0.352,LP_ST,8,0.9936518538677059,1.0164,0,0,0,0.852274
35,0.35,0.348,LP_ST,8,0.9842736766887349,0.9672,0,0,0,0.852274
35,0.35,0.351,LP_ST,8,0.9898849318741705,1,0,0,0,0.852274
35,0.35,0.349,LP_ST,8,0.9820375205308504,0.9344,0,0,0,0.852274
35,0.35,0.349,LP_ST,8,0.9834166635979371,0.9508,0,0,0,0.852274
35,0.35,0.35,LP_ST,8,0.9832085049868613,0.9672,0,0,0,0.852274
35,0.35,0.351,LP_ST,8,0.9864736495909373,1,0,0,0,0.852274
35,0.35,0.351,LP_consRec,8,0.9960237418191297,1.0164,0,0,0,0.852274
35,0.35,0.351,LP_CCD_p06,8,0.9960237418191297,1.0164,0,0.291321,0.718723,0.88825
35,0.35,0.355,LP_CCD_p09g,8,0.987992704166046,1.0984,0.99,0.291321,0.718723,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_ST,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_consRec,8,0.9966909233684708,1,0,0,0,0.88825
35,0.35,0.35,IM_CCD_p06,8,0.9966909233684708,1,0,NA,NA,NA
35,0.35,0.35,IM_CCD_p09g,8,0.9966909233684708,1,0,NA,NA,NA
35,0.35,0.351,WT_ST,8,0.9921107448854186,1,0,0,0,NA
35,0.35,0.352,WT_ST,8,0.9834009653786235,1,0,0,0,NA
35,0.35,0.351,WT_ST,8,0.9921107448854186,1,0,0,0,NA
35,0.35,0.362,WT_ST,8,0.953297685206304,1.0164,0,0,0,NA
35,0.35,0.351,WT_ST,8,0.9921107448854186,1,0,0,0,NA
35,0.35,0.438,WT_ST,8,0.8065250829475641,1.7705,0,0,0,NA
35,0.35,0.355,WT_ST,8,0.9760530328787098,1,0,0,0,NA
35,0.35,0.352,WT_ST,8,0.9834009653786235,1,0,0,0,NA
35,0.35,0.35,WT_ST,8,0.9942625848949798,1,0,0,0,NA
35,0.35,0.385,WT_ST,8,0.8984369715471715,1.082,0,0,0,NA
35,0.35,0.351,WT_ST,8,0.9921107448854186,1,0,0,0,NA
35,0.35,0.438,WT_ST,8,0.8065250829475641,1.7705,0,0,0,NA
35,0.35,0.385,WT_ST,8,0.8984369715471715,1.082,0,0,0,NA
35,0.35,0.352,WT_ST,8,0.9834009653786235,1,0,0,0,NA
35,0.35,0.385,WT_ST,8,0.8984369715471715,1.082,0,0,0,NA
35,0.35,0.351,WT_ST,8,0.9931661883722581,1,0,0,0,NA
35,0.35,0.355,WT_ST,8,0.9760530328787098,1,0,0,0,NA
35,0.35,0.438,WT_ST,8,0.8065250829475641,1.7705,0,0,0,NA
35,0.35,0.351,WT_ST,8,0.9921107448854186,1,0,0,0,NA
35,0.35,0.351,WT_ST,8,0.9931661883722581,1,0,0,0,NA
35,0.35,0.35,WT_ST,8,0.9942625848949798,1,0,0,0,NA
35,0.35,0.385,WT_ST,8,0.8984369715471715,1.082,0,0,0,NA
35,0.35,0.351,WT_ST,8,0.9921107448854186,1,0,0,0,NA
35,0.35,0.35,WT_ST,8,0.9942625848949798,1,0,0,0,NA
35,0.35,0.352,WT_ST,8,0.9834009653786235,1,0,0,0,NA
35,0.35,0.352,WT_ST,8,0.9834009653786235,1,0,0,0,NA
35,0.35,0.355,WT_ST,8,0.9760530328787098,1,0,0,0,NA
35,0.35,0.438,WT_ST,8,0.8065250829475641,1.7705,0,0,0,NA
35,0.35,0.438,WT_ST,8,0.8065250829475641,1.7705,0,0,0,NA
35,0.35,0.351,WT_ST,8,0.9921107448854186,1,0,0,0,NA
35,0.35,0.351,WT_ST,8,0.9931661883722581,1,0,0,0,NA
35,0.35,0.362,WT_ST,8,0.953297685206304,1.0164,0,0,0,NA
35,0.35,0.351,WT_ST,8,0.9921107448854186,1,0,0,0,NA
35,0.35,0.352,WT_ST,8,0.9834009653786235,1,0,0,0,NA
35,0.35,0.385,WT_ST,8,0.8984369715471715,1.082,0,0,0,NA
35,0.35,0.438,WT_ST,8,0.8065250829475641,1.7705,0,0,0,NA
35,0.35,0.351,WT_ST,8,0.9921107448854186,1,0,0,0,NA
35,0.35,0.355,WT_ST,8,0.9760530328787098,1,0,0,0,NA
35,0.35,0.385,WT_ST,8,0.8984369715471715,1.082,0,0,0,NA
35,0.35,0.351,WT_ST,8,0.9921107448854186,1,0,0,0,NA
35,0.35,0.438,WT_ST,8,0.8065250829475641,1.7705,0,0,0,NA
35,0.35,0.351,WT_ST,8,0.9921107448854186,1,0,0,0,NA
35,0.35,0.438,WT_ST,8,0.8065250829475641,1.7705,0,0,0,NA
35,0.35,0.351,WT_ST,8,0.9931661883722581,1,0,0,0,NA
35,0.35,0.351,WT_ST,8,0.9921107448854186,1,0,0,0,NA
35,0.35,0.352,WT_ST,8,0.9834009653786235,1,0,0,0,NA
35,0.35,0.351,WT_ST,8,0.9921107448854186,1,0,0,0,NA
35,0.35,0.352,WT_ST,8,0.9834009653786235,1,0,0,0,NA
35,0.35,0.351,WT_ST,8,0.9921107448854186,1,0,0,0,NA
35,0.35,0.351,WT_ST,8,0.9921107448854186,1,0,0,0,NA
35,0.35,0.353,WT_consRec,8,0.9859110491104977,1.0164,0,0,0,NA
35,0.35,0.358,WT_CCD_p06,8,0.9765529849762438,1.0656,0,0.067826,0.201111,0.534545
35,0.35,0.48,WT_CCD_p09g,8,0.8155826614714228,1.7705,0.948,0.067826,0.201111,0.534545
35,0.354,0.332,LV_ST,9,0.8140482834071067,0.4,0,0,0,0.534545
35,0.354,0.328,LV_ST,9,0.7865605181302938,0.3467,0,0,0,0.534545
35,0.354,0.333,LV_ST,9,0.8128601369303425,0.3867,0,0,0,0.534545
35,0.354,0.331,LV_ST,9,0.8027505784042201,0.3733,0,0,0,0.534545
35,0.354,0.332,LV_ST,9,0.8104211485187612,0.3867,0,0,0,0.534545
35,0.354,0.333,LV_ST,9,0.8172962274658998,0.4,0,0,0,0.534545
35,0.354,0.33,LV_ST,9,0.7935492669533861,0.36,0,0,0,0.534545
35,0.354,0.332,LV_ST,9,0.809232576527704,0.3867,0,0,0,0.534545
35,0.354,0.332,LV_ST,9,0.8172336457275712,0.4,0,0,0,0.534545
35,0.354,0.331,LV_ST,9,0.8081842267826995,0.3867,0,0,0,0.534545
35,0.354,0.33,LV_ST,9,0.8024246457947141,0.3733,0,0,0,0.534545
35,0.354,0.33,LV_ST,9,0.8028956011683213,0.3733,0,0,0,0.534545
35,0.354,0.333,LV_ST,9,0.8178640486725637,0.4,0,0,0,0.534545
35,0.354,0.331,LV_ST,9,0.7989445948808994,0.36,0,0,0,0.534545
35,0.354,0.333,LV_ST,9,0.8170525580692491,0.4,0,0,0,0.534545
35,0.354,0.331,LV_ST,9,0.798462237920625,0.3733,0,0,0,0.534545
35,0.354,0.333,LV_ST,9,0.8189852251394547,0.4,0,0,0,0.534545
35,0.354,0.332,LV_ST,9,0.8040208619584259,0.3733,0,0,0,0.534545
35,0.354,0.332,LV_ST,9,0.8133622499060977,0.3867,0,0,0,0.534545
35,0.354,0.329,LV_ST,9,0.7917533376875542,0.36,0,0,0,0.534545
35,0.354,0.33,LV_ST,9,0.8009861714391381,0.3733,0,0,0,0.534545
35,0.354,0.33,LV_ST,9,0.804166209486606,0.3733,0,0,0,0.534545
35,0.354,0.329,LV_ST,9,0.7932289197945395,0.36,0,0,0,0.534545
35,0.354,0.334,LV_ST,9,0.8316475403291013,0.4267,0,0,0,0.534545
35,0.354,0.331,LV_ST,9,0.8029081246289954,0.3733,0,0,0,0.534545
35,0.354,0.33,LV_ST,9,0.8012860990224858,0.3733,0,0,0,0.534545
35,0.354,0.331,LV_ST,9,0.8098015345056907,0.3867,0,0,0,0.534545
35,0.354,0.332,LV_ST,9,0.804508137598044,0.3867,0,0,0,0.534545
35,0.354,0.331,LV_ST,9,0.8046309157277847,0.3733,0,0,0,0.534545
35,0.354,0.332,LV_ST,9,0.8122784834671354,0.3867,0,0,0,0.534545
35,0.354,0.331,LV_ST,9,0.8002185759555326,0.3733,0,0,0,0.534545
35,0.354,0.332,LV_ST,9,0.8114796536897405,0.3867,0,0,0,0.534545
35,0.354,0.332,LV_ST,9,0.8091381101587186,0.3867,0,0,0,0.534545
35,0.354,0.332,LV_ST,9,0.8093809476515144,0.3867,0,0,0,0.534545
35,0.354,0.331,LV_ST,9,0.8114724599206153,0.4,0,0,0,0.534545
35,0.354,0.332,LV_ST,9,0.8130950430436457,0.3867,0,0,0,0.534545
35,0.354,0.332,LV_ST,9,0.8054685152155472,0.3733,0,0,0,0.534545
35,0.354,0.331,LV_ST,9,0.8083795361055622,0.3867,0,0,0,0.534545
35,0.354,0.331,LV_ST,9,0.8060482065372199,0.3867,0,0,0,0.534545
35,0.354,0.332,LV_ST,9,0.8103362508082071,0.3867,0,0,0,0.534545
35,0.354,0.333,LV_ST,9,0.817011873527972,0.4,0,0,0,0.534545
35,0.354,0.332,LV_ST,9,0.8089084911753195,0.3867,0,0,0,0.534545
35,0.354,0.331,LV_ST,9,0.8017436285176265,0.3733,0,0,0,0.534545
35,0.354,0.331,LV_ST,9,0.8041941594056818,0.3867,0,0,0,0.534545
35,0.354,0.332,LV_ST,9,0.8037381326857616,0.3733,0,0,0,0.534545
35,0.354,0.331,LV_ST,9,0.8070519477807409,0.3867,0,0,0,0.534545
35,0.354,0.332,LV_ST,9,0.8132594449251745,0.3867,0,0,0,0.534545
35,0.354,0.329,LV_ST,9,0.7912031965092686,0.36,0,0,0,0.534545
35,0.354,0.334,LV_ST,9,0.8219860199221061,0.4,0,0,0,0.534545
35,0.354,0.333,LV_ST,9,0.8076261701284836,0.3867,0,0,0,0.534545
35,0.354,0.336,LV_consRec,9,0.843715955514375,0.48,0,0,0,0.534545
35,0.354,0.337,LV_CCD_p06,9,0.8590330217528134,0.52,0,0.289524,0.567556,0.75271
35,0.354,0.345,LV_CCD_p09g,9,0.9228687652905395,0.76,0.947,0.289524,0.567556,0.75271
35,0.354,0.257,LD_ST,9,0.577068216031347,0.24,0,0,0,0.75271
35,0.354,0.286,LD_ST,9,0.6179461089370748,0.2267,0,0,0,0.75271
35,0.354,0.291,LD_ST,9,0.6368022189167708,0.24,0,0,0,0.75271
35,0.354,0.253,LD_ST,9,0.561723948286242,0.2267,0,0,0,0.75271
35,0.354,0.273,LD_ST,9,0.599964286759988,0.24,0,0,0,0.75271
35,0.354,0.296,LD_ST,9,0.6457843058212144,0.24,0,0,0,0.75271
35,0.354,0.282,LD_ST,9,0.642438231133418,0.28,0,0,0,0.75271
35,0.354,0.292,LD_ST,9,0.6327455571995136,0.24,0,0,0,0.75271
35,0.354,0.282,LD_ST,9,0.6225675782773294,0.2533,0,0,0,0.75271
35,0.354,0.27,LD_ST,9,0.602498379381694,0.2667,0,0,0,0.75271
35,0.354,0.265,LD_ST,9,0.5975418196196013,0.24,0,0,0,0.75271
35,0.354,0.269,LD_ST,9,0.5977858797053863,0.2533,0,0,0,0.75271
35,0.354,0.245,LD_ST,9,0.5649381514406472,0.2667,0,0,0,0.75271
35,0.354,0.289,LD_ST,9,0.6435800503848023,0.2933,0,0,0,0.75271
35,0.354,0.283,LD_ST,9,0.617704529788116,0.2267,0,0,0,0.75271
35,0.354,0.262,LD_ST,9,0.5870170217663283,0.24,0,0,0,0.75271
35,0.354,0.282,LD_ST,9,0.6100981314201168,0.2267,0,0,0,0.75271
35,0.354,0.278,LD_ST,9,0.597177005265317,0.2267,0,0,0,0.75271
35,0.354,0.25,LD_ST,9,0.5664713825217693,0.24,0,0,0,0.75271
35,0.354,0.284,LD_ST,9,0.6125738221245891,0.24,0,0,0,0.75271
35,0.354,0.292,LD_ST,9,0.6274577787020056,0.24,0,0,0,0.75271
35,0.354,0.291,LD_ST,9,0.6405444083807946,0.2533,0,0,0,0.75271
35,0.354,0.291,LD_ST,9,0.6234901730452157,0.2267,0,0,0,0.75271
35,0.354,0.266,LD_ST,9,0.5766893156046929,0.2533,0,0,0,0.75271
35,0.354,0.253,LD_ST,9,0.5642387815359285,0.2267,0,0,0,0.75271
35,0.354,0.291,LD_ST,9,0.617220418075953,0.2267,0,0,0,0.75271
35,0.354,0.247,LD_ST,9,0.5703698730324264,0.2667,0,0,0,0.75271
35,0.354,0.277,LD_ST,9,0.6045766291959362,0.24,0,0,0,0.75271
35,0.354,0.254,LD_ST,9,0.5843356809692927,0.2667,0,0,0,0.75271
35,0.354,0.276,LD_ST,9,0.5886030874717436,0.24,0,0,0,0.75271
35,0.354,0.253,LD_ST,9,0.5643380693066172,0.2267,0,0,0,0.75271
35,0.354,0.285,LD_ST,9,0.6179418487660578,0.24,0,0,0,0.75271
35,0.354,0.239,LD_ST,9,0.5522698996930405,0.2533,0,0,0,0.75271
35,0.354,0.298,LD_ST,9,0.6450230974128456,0.2533,0,0,0,0.75271
35,0.354,0.249,LD_ST,9,0.5633252892313982,0.24,0,0,0,0.75271
35,0.354,0.26,LD_ST,9,0.5942456527463061,0.28,0,0,0,0.75271
35,0.354,0.295,LD_ST,9,0.6365466218064909,0.24,0,0,0,0.75271
35,0.354,0.276,LD_ST,9,0.6087230665209151,0.28,0,0,0,0.75271
35,0.354,0.257,LD_ST,9,0.5803539982711546,0.2533,0,0,0,0.75271
35,0.354,0.249,LD_ST,9,0.5618722152813432,0.24,0,0,0,0.75271
35,0.354,0.286,LD_ST,9,0.6286047727973161,0.2533,0,0,0,0.75271
35,0.354,0.277,LD_ST,9,0.6045991488023046,0.24,0,0,0,0.75271
35,0.354,0.263,LD_ST,9,0.5997931911891115,0.2533,0,0,0,0.75271
35,0.354,0.274,LD_ST,9,0.5947876040757861,0.24,0,0,0,0.75271
35,0.354,0.278,LD_ST,9,0.6140581686938406,0.2533,0,0,0,0.75271
35,0.354,0.289,LD_ST,9,0.6379788473757587,0.2533,0,0,0,0.75271
35,0.354,0.287,LD_ST,9,0.6354254002415214,0.2667,0,0,0,0.75271
35,0.354,0.257,LD_ST,9,0.5880646830787922,0.2533,0,0,0,0.75271
35,0.354,0.256,LD_ST,9,0.5765858747066922,0.24,0,0,0,0.75271
35,0.354,0.284,LD_ST,9,0.6308496017824085,0.2667,0,0,0,0.75271
35,0.354,0.302,LD_consRec,9,0.7372980256315864,0.4533,0,0,0,0.75271
35,0.354,0.332,LD_CCD_p06,9,0.839324615614989,0.5733,0,0.573407,0.711091,0.875625
35,0.354,0.352,LD_CCD_p09g,9,0.9546310462487327,0.8667,1,0.573407,0.711091,0.875625
35,0.354,0.355,LP_ST,9,0.9743169952717706,0.9733,0,0,0,0.875625
35,0.354,0.358,LP_ST,9,0.9496559938837948,0.9333,0,0,0,0.875625
35,0.354,0.353,LP_ST,9,0.9771145426081963,0.9733,0,0,0,0.875625
35,0.354,0.354,LP_ST,9,0.980155626045491,0.96,0,0,0,0.875625
35,0.354,0.352,LP_ST,9,0.9747865120817851,0.92,0,0,0,0.875625
35,0.354,0.351,LP_ST,9,0.9589044062021659,0.92,0,0,0,0.875625
35,0.354,0.354,LP_ST,9,0.9795791655515478,0.96,0,0,0,0.875625
35,0.354,0.351,LP_ST,9,0.95667116097509175,0.9067,0,0,0,0.875625
35,0.354,0.35,LP_ST,9,0.961202939914896,0.88,0,0,0,0.875625
35,0.354,0.355,LP_ST,9,0.9879693683562946,0.9867,0,0,0,0.875625
35,0.354,0.352,LP_ST,9,0.9661805881327855,0.92,0,0,0,0.875625
35,0.354,0.354,LP_ST,9,0.9683958278074266,0.9467,0,0,0,0.875625
35,0.354,0.353,LP_ST,9,0.9838126995604277,0.9733,0,0,0,0.875625
35,0.354,0.354,LP_ST,9,0.9824013938348878,0.9733,0,0,0,0.875625
35,0.354,0.355,LP_ST,9,0.9948773411205467,1.0133,0,0,0,0.875625
35,0.354,0.353,LP_ST,9,0.9885491739384438,0.9733,0,0,0,0.875625
35,0.354,0.354,LP_ST,9,0.9803034315310306,0.9733,0,0,0,0.875625
35,0.354,0.356,LP_ST,9,0.9718787311319345,0.9733,0,0,0,0.875625
35,0.354,0.351,LP_ST,9,0.9601114944225765,0.9067,0,0,0,0.875625
35,0.354,0.354,LP_ST,9,0.964673952506146,0.9467,0,0,0,0.875625
35,0.354,0.353,LP_ST,9,0.9651589981366203,0.9333,0,0,0,0.875625
35,0.354,0.348,LP_ST,9,0.9445778333160465,0.8933,0,0,0,0.875625
35,0.354,0.352,LP_ST,9,0.9729227093730405,0.9467,0,0,0,0.875625
35,0.354,0.351,LP_ST,9,0.9650051743911259,0.9333,0,0,0,0.875625
35,0.354,0.352,LP_ST,9,0.977606120241131,0.9333,0,0,0,0.875625
35,0.354,0.354,LP_ST,9,0.9708027909607787,0.96,0,0,0,0.875625
35,0.354,0.353,LP_ST,9,0.966957900576499,0.9467,0,0,0,0.875625
35,0.354,0.354,LP_ST,9,0.9865774528846846,0.9867,0,0,0,0.875625
35,0.354,0.354,LP_ST,9,0.9831419716395702,0.9733,0,0,0,0.875625
35,0.354,0.354,LP_ST,9,0.9833680265055448,0.9733,0,0,0,0.875625
35,0.354,0.352,LP_ST,9,0.9637207637825929,0.92,0,0,0,0.875625
35,0.354,0.354,LP_ST,9,0.9830609235908645,0.9867,0,0,0,0.875625
35,0.354,0.353,LP_ST,9,0.9700376910774622,0.9333,0,0,0,0.875625
35,0.354,0.353,LP_ST,9,0.9818572249421218,0.96,0,0,0,0.875625
35,0.354,0.363,LP_ST,9,0.9840654251929415,1,0,0,0,0.875625
35,0.354,0.352,LP_ST,9,0.963265044021289,0.92,0,0,0,0.875625
35,0.354,0.353,LP_ST,9,0.9749088667934674,0.9467,0,0,0,0.875625
35,0.354,0.354,LP_ST,9,0.9869441415024622,0.9867,0,0,0,0.875625
35,0.354,0.355,LP_ST,9,0.9776439934888179,0.9867,0,0,0,0.875625
35,0.354,0.353,LP_ST,9,0.9650561443788074,0.92,0,0,0,0.875625
35,0.354,0.351,LP_ST,9,0.9594620062339778,0.8933,0,0,0,0.875625
35,0.354,0.352,LP_ST,9,0.9693514182458806,0.9467,0,0,0,0.875625
35,0.354,0.351,LP_ST,9,0.9675302659166634,0.9333,0,0,0,0.875625
35,0.354,0.353,LP_ST,9,0.9808023035708081,0.9467,0,0,0,0.875625
35,0.354,0.353,LP_ST,9,0.9536059226172583,0.92,0,0,0,0.875625
35,0.354,0.347,LP_ST,9,0.9546709933428258,0.9067,0,0,0,0.875625
35,0.354,0.36,LP_ST,9,0.9641870847202808,0.9467,0,0,0,0.875625
35,0.354,0.354,LP_ST,9,0.9857371982798409,0.9733,0,0,0,0.875625
35,0.354,0.353,LP_ST,9,0.9774166954189593,0.9467,0,0,0,0.875625
35,0.354,0.349,LP_ST,9,0.9438539228146471,0.8933,0,0,0,0.875625
35,0.354,0.357,LP_consRec,9,0.9915704576334483,1.0133,0,0,0,0.875625
35,0.354,0.357,LP_CCD_p06,9,0.9915704576334483,1.0133,0,0.62,0.806935,0.91269
35,0.354,0.36,LP_CCD_p09g,9,0.9873772123899057,1.04,1,0.62,0.806935,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
35,0.354,0.354,IM_ST,9,0.9967768635790538,1,0,0,0,0.91269
