iteration,trials,nc,ls
18,200,44,18
18,200,44,22
18,200,44,31
18,200,44,32
18,200,44,37
18,200,44,19
18,200,44,4
18,200,44,19
18,200,44,13
18,200,44,13
18,200,44,23
18,200,44,16
18,200,44,1
18,200,44,1
18,200,44,23
18,200,44,4
18,200,44,16
18,200,44,10
18,200,44,19
18,200,44,13
18,200,44,34
18,200,44,7
18,200,44,13
18,200,44,16
18,200,44,16
18,200,44,13
18,200,44,1
18,200,44,12
18,200,44,25
18,200,44,10
18,200,44,12
18,200,44,28
18,200,44,13
18,200,44,17
18,200,44,24
18,200,44,16
18,200,44,18
18,200,44,40
18,200,44,16
18,200,44,3
18,200,44,1
18,200,44,16
18,200,44,37
18,200,44,25
18,200,44,6
18,200,44,23
18,200,44,1
18,200,44,10
18,200,44,2
18,200,44,34
18,200,44,4
18,200,44,16
18,200,44,37
18,200,44,10
18,200,44,23
18,200,44,18
18,200,44,38
18,200,44,13
18,200,44,13
18,200,44,18
18,200,44,13
18,200,44,16
18,200,44,5
18,200,44,26
18,200,44,15
18,200,44,25
18,200,44,41
18,200,44,12
18,200,44,10
18,200,44,24
18,200,44,12
18,200,44,10
18,200,44,37
18,200,44,2
18,200,44,12
18,200,44,37
18,200,44,5
18,200,44,20
19,200,45,1
19,200,45,2
19,200,45,3
19,200,45,4
19,200,45,5
19,200,45,6
19,200,45,7
19,200,45,8
19,200,45,3
19,200,45,9
19,200,45,40
19,200,45,10
19,200,45,11
19,200,45,12
19,200,45,13
19,200,45,2
19,200,45,14
19,200,45,15
19,200,45,12
19,200,45,16
19,200,45,5
19,200,45,14
19,200,45,17
19,200,45,41
19,200,45,5
19,200,45,40
19,200,45,5
19,200,45,18
19,200,45,19
19,200,45,13
19,200,45,17
19,200,45,7
19,200,45,13
19,200,45,2
19,200,45,8
19,200,45,3
19,200,45,17
19,200,45,20
19,200,45,6
19,200,45,15
19,200,45,10
19,200,45,6
19,200,45,21
19,200,45,5
19,200,45,16
19,200,45,13
19,200,45,13
19,200,45,12
19,200,45,12
19,200,45,15
19,200,45,22
19,200,45,23
19,200,45,13
19,200,45,13
19,200,45,20
19,200,45,17
19,200,45,21
19,200,45,2
19,200,45,7
19,200,45,1
19,200,45,7
19,200,45,23
19,200,45,25
19,200,45,14
19,200,45,16
19,200,45,9
19,200,45,25
19,200,45,24
19,200,45,40
19,200,45,1
19,200,45,7
19,200,45,19
19,200,45,13
19,200,45,15
19,200,45,12
19,200,45,13
19,200,45,13
19,200,45,7
19,200,45,5
19,200,45,21
19,200,45,15
19,200,45,42
19,200,45,13
19,200,45,13
19,200,45,7
19,200,45,23
19,200,45,12
19,200,45,10
19,200,45,12
19,200,45,8
19,200,45,25
19,200,45,12
19,200,45,15
19,200,45,16
19,200,45,15
19,200,45,16
19,200,45,13
19,200,45,23
19,200,45,10
19,200,45,12
19,200,45,41
19,200,45,26
19,200,45,2
19,200,45,18
19,200,45,9
19,200,45,15
19,200,45,40
19,200,45,8
19,200,45,12
19,200,45,42
19,200,45,40
19,200,45,8
19,200,45,27
19,200,45,15
19,200,45,25
19,200,45,12
19,200,45,32
19,200,45,6
19,200,45,20
19,200,45,6
19,200,45,21
19,200,45,41
19,200,45,5
19,200,45,8
19,200,45,12
19,200,45,22
19,200,45,21
19,200,45,45
19,200,45,16
19,200,45,20
19,200,45,14
19,200,45,25
19,200,45,23
19,200,45,45
19,200,45,3
19,200,45,22
19,200,45,20
19,200,45,28
19,200,45,23
19,200,45,45
19,200,45,45
19,200,45,2
19,200,45,23
19,200,45,17
19,200,45,28
19,200,45,20
19,200,45,19
19,200,45,24
19,200,45,6
19,200,45,12
19,200,45,16
19,200,45,5
19,200,45,13
19,200,45,7
19,200,45,13
19,200,45,16
19,200,45,13
19,200,45,7
19,200,45,12
19,200,45,13
19,200,45,25
19,200,45,21
19,200,45,35
19,200,45,41
19,200,45,4
19,200,45,29
19,200,45,13
19,200,45,41
19,200,45,45
19,200,45,19
19,200,45,8
19,200,45,8
19,200,45,12
19,200,45,4
19,200,45,23
19,200,45,2
19,200,45,17
19,200,45,16
19,200,45,2
19,200,45,3
19,200,45,13
19,200,45,2
19,200,45,13
19,200,45,16
19,200,45,45
19,200,45,14
19,200,45,2
19,200,45,2
19,200,45,25
19,200,45,12
19,200,45,29
19,200,45,8
19,200,45,2
19,200,45,10
19,200,45,12
19,200,45,28
19,200,45,23
19,200,45,13
19,200,45,1
19,200,45,41
19,200,45,25
19,200,45,15
19,200,45,16
19,200,45,32
19,200,45,23
19,200,45,30
19,200,45,13
19,200,45,10
19,200,45,24
19,200,45,35
19,200,45,15
19,200,45,41
19,200,45,5
19,200,45,5
19,200,45,41
19,200,45,2
19,200,45,12
19,200,45,8
19,200,45,40
19,200,45,22
19,200,45,31
19,200,45,13
19,200,45,32
19,200,45,21
19,200,45,14
19,200,45,5
19,200,45,11
19,200,45,14
19,200,45,6
19,200,45,13
19,200,45,16
19,200,45,33
19,200,45,13
19,200,45,8
19,200,45,31
19,200,45,40
19,200,45,41
19,200,45,3
19,200,45,14
19,200,45,23
19,200,45,5
19,200,45,5
19,200,45,45
19,200,45,21
19,200,45,9
19,200,45,15
19,200,45,15
19,200,45,13
19,200,45,45
19,200,45,20
19,200,45,21
19,200,45,9
19,200,45,12
19,200,45,12
19,200,45,40
19,200,45,12
19,200,45,15
19,200,45,5
19,200,45,18
19,200,45,14
19,200,45,31
19,200,45,34
19,200,45,17
19,200,45,14
19,200,45,12
19,200,45,14
19,200,45,12
19,200,45,45
19,200,45,17
19,200,45,17
19,200,45,22
19,200,45,29
19,200,45,12
19,200,45,28
19,200,45,20
19,200,45,5
19,200,45,17
19,200,45,3
19,200,45,23
19,200,45,3
19,200,45,7
19,200,45,5
19,200,45,22
19,200,45,20
19,200,45,10
19,200,45,13
19,200,45,35
19,200,45,10
19,200,45,35
19,200,45,12
19,200,45,36
19,200,45,19
19,200,45,19
19,200,45,5
19,200,45,13
19,200,45,18
19,200,45,28
19,200,45,7
19,200,45,10
19,200,45,12
19,200,45,13
19,200,45,7
19,200,45,28
19,200,45,19
19,200,45,8
19,200,45,23
19,200,45,40
19,200,45,1
19,200,45,2
19,200,45,23
19,200,45,42
19,200,45,16
19,200,45,17
19,200,45,10
19,200,45,13
19,200,45,9
19,200,45,2
19,200,45,25
19,200,45,13
19,200,45,13
19,200,45,19
19,200,45,33
19,200,45,19
19,200,45,25
19,200,45,2
19,200,45,17
19,200,45,19
19,200,45,4
19,200,45,23
19,200,45,13
19,200,45,15
19,200,45,29
19,200,45,2
19,200,45,13
19,200,45,5
19,200,45,31
19,200,45,13
19,200,45,5
19,200,45,21
19,200,45,16
19,200,45,33
19,200,45,13
19,200,45,37
19,200,45,38
19,200,45,41
19,200,45,24
19,200,45,16
19,200,45,5
19,200,45,11
19,200,45,13
19,200,45,12
19,200,45,29
19,200,45,13
19,200,45,32
19,200,45,12
19,200,45,16
19,200,45,7
19,200,45,13
19,200,45,12
19,200,45,15
19,200,45,9
19,200,45,5
19,200,45,19
19,200,45,1
19,200,45,23
19,200,45,5
19,200,45,25
19,200,45,10
19,200,45,28
19,200,45,2
19,200,45,40
19,200,45,21
19,200,45,40
19,200,45,21
19,200,45,1
19,200,45,19
19,200,45,3
19,200,45,18
19,200,45,25
19,200,45,28
19,200,45,29
19,200,45,28
19,200,45,20
19,200,45,18
19,200,45,12
19,200,45,23
19,200,45,12
19,200,45,9
19,200,45,10
19,200,45,2
19,200,45,23
19,200,45,41
19,200,45,40
19,200,45,12
19,200,45,4
19,200,45,29
19,200,45,40
19,200,45,8
19,200,45,4
19,200,45,8
19,200,45,16
19,200,45,4
19,200,45,35
19,200,45,23
19,200,45,39
19,200,45,23
19,200,45,10
19,200,45,5
19,200,45,4
19,200,45,40
19,200,45,23
19,200,45,13
19,200,45,14
19,200,45,7
19,200,45,21
19,200,45,7
19,200,45,2
19,200,45,25
19,200,45,2
19,200,45,13
19,200,45,12
19,200,45,38
19,200,45,28
19,200,45,25
19,200,45,12
19,200,45,3
19,200,45,23
19,200,45,24
19,200,45,15
19,200,45,23
19,200,45,25
19,200,45,23
19,200,45,23
19,200,45,3
19,200,45,23
19,200,45,25
19,200,45,25
19,200,45,12
19,200,45,3
19,200,45,19
19,200,45,40
19,200,45,3
19,200,45,13
19,200,45,24
19,200,45,5
19,200,45,5
19,200,45,13
19,200,45,5
19,200,45,12
19,200,45,16
19,200,45,17
19,200,45,4
19,200,45,16
19,200,45,41
19,200,45,7
19,200,45,23
19,200,45,25
19,200,45,16
19,200,45,17
19,200,45,30
19,200,45,12
19,200,45,24
19,200,45,13
19,200,45,19
19,200,45,40
19,200,45,16
19,200,45,12
19,200,45,7
19,200,45,41
19,200,45,10
19,200,45,16
19,200,45,42
19,200,45,12
19,200,45,16
19,200,45,13
19,200,45,31
19,200,45,16
19,200,45,41
19,200,45,41
19,200,45,10
19,200,45,2
19,200,45,1
19,200,45,45
19,200,45,15
19,200,45,41
19,200,45,28
19,200,45,13
19,200,45,2
19,200,45,41
19,200,45,13
19,200,45,13
19,200,45,16
19,200,45,5
19,200,45,10
19,200,45,13
19,200,45,6
19,200,45,6
19,200,45,21
19,200,45,26
19,200,45,8
19,200,45,18
19,200,45,18
19,200,45,14
19,200,45,20
19,200,45,13
19,200,45,23
19,200,45,18
19,200,45,24
19,200,45,2
19,200,45,9
19,200,45,3
19,200,45,6
19,200,45,16
19,200,45,45
19,200,45,5
19,200,45,42
19,200,45,40
19,200,45,16
19,200,45,20
19,200,45,8
19,200,45,16
19,200,45,40
19,200,45,16
19,200,45,4
19,200,45,23
19,200,45,40
19,200,45,32
19,200,45,2
19,200,45,12
19,200,45,7
19,200,45,2
19,200,45,25
19,200,45,20
19,200,45,28
19,200,45,10
19,200,45,19
19,200,45,12
19,200,45,13
19,200,45,10
19,200,45,3
19,200,45,21
19,200,45,19
19,200,45,1
19,200,45,45
19,200,45,4
19,200,45,21
19,200,45,25
19,200,45,7
19,200,45,21
19,200,45,19
19,200,45,8
19,200,45,17
19,200,45,12
19,200,45,8
19,200,45,7
19,200,45,15
19,200,45,24
19,200,45,19
19,200,45,34
19,200,45,39
19,200,45,19
19,200,45,16
19,200,45,8
19,200,45,16
19,200,45,13
19,200,45,24
19,200,45,25
19,200,45,16
19,200,45,13
19,200,45,25
19,200,45,29
19,200,45,23
19,200,45,13
19,200,45,5
19,200,45,23
19,200,45,9
19,200,45,9
19,200,45,23
19,200,45,42
19,200,45,10
19,200,45,45
19,200,45,21
19,200,45,7
19,200,45,23
19,200,45,1
19,200,45,25
19,200,45,13
19,200,45,21
19,200,45,32
19,200,45,13
19,200,45,24
19,200,45,13
19,200,45,41
19,200,45,25
19,200,45,16
19,200,45,12
19,200,45,8
19,200,45,29
19,200,45,24
19,200,45,14
19,200,45,14
19,200,45,10
19,200,45,24
19,200,45,5
19,200,45,41
19,200,45,13
19,200,45,2
19,200,45,37
19,200,45,20
19,200,45,23
19,200,45,42
19,200,45,41
19,200,45,10
19,200,45,2
19,200,45,3
19,200,45,20
19,200,45,12
19,200,45,41
19,200,45,7
19,200,45,12
19,200,45,11
19,200,45,37
19,200,45,28
19,200,45,5
19,200,45,41
19,200,45,28
19,200,45,15
19,200,45,45
19,200,45,12
19,200,45,12
19,200,45,14
19,200,45,14
19,200,45,40
19,200,45,6
19,200,45,22
19,200,45,28
19,200,45,16
19,200,45,41
19,200,45,42
19,200,45,16
19,200,45,40
19,200,45,20
19,200,45,37
19,200,45,18
19,200,45,8
19,200,45,17
19,200,45,42
19,200,45,4
19,200,45,16
19,200,45,12
19,200,45,16
19,200,45,16
19,200,45,16
19,200,45,14
19,200,45,16
19,200,45,4
19,200,45,2
19,200,45,12
19,200,45,16
19,200,45,19
19,200,45,12
19,200,45,8
19,200,45,4
19,200,45,16
19,200,45,3
19,200,45,30
19,200,45,16
19,200,45,26
19,200,45,16
19,200,45,2
19,200,45,10
19,200,45,8
19,200,45,12
19,200,45,18
19,200,45,10
19,200,45,25
19,200,45,1
19,200,45,10
19,200,45,23
19,200,45,2
19,200,45,24
19,200,45,10
19,200,45,2
19,200,45,2
19,200,45,19
19,200,45,16
19,200,45,7
19,200,45,3
19,200,45,12
19,200,45,45
19,200,45,2
19,200,45,10
19,200,45,2
19,200,45,13
19,200,45,16
19,200,45,40
19,200,45,10
19,200,45,12
19,200,45,8
19,200,45,10
19,200,45,1
19,200,45,25
19,200,45,16
19,200,45,45
19,200,45,13
19,200,45,23
19,200,45,32
19,200,45,8
19,200,45,28
19,200,45,13
19,200,45,41
19,200,45,7
19,200,45,14
19,200,45,17
19,200,45,10
19,200,45,9
19,200,45,23
19,200,45,16
19,200,45,13
19,200,45,21
19,200,45,5
19,200,45,4
19,200,45,12
19,200,45,13
19,200,45,8
19,200,45,13
19,200,45,41
19,200,45,13
19,200,45,23
19,200,45,20
19,200,45,40
19,200,45,5
19,200,45,16
19,200,45,40
19,200,45,41
19,200,45,25
19,200,45,2
19,200,45,40
19,200,45,16
19,200,45,33
19,200,45,20
19,200,45,13
19,200,45,15
19,200,45,23
19,200,45,8
19,200,45,2
19,200,45,42
19,200,45,14
19,200,45,5
19,200,45,28
19,200,45,34
19,200,45,8
19,200,45,24
19,200,45,12
19,200,45,28
19,200,45,3
19,200,45,5
19,200,45,5
19,200,45,23
19,200,45,16
19,200,45,8
19,200,45,18
19,200,45,3
19,200,45,8
19,200,45,14
19,200,45,2
19,200,45,43
19,200,45,9
19,200,45,8
19,200,45,32
19,200,45,17
19,200,45,19
19,200,45,2
19,200,45,12
19,200,45,3
19,200,45,9
19,200,45,18
19,200,45,12
19,200,45,16
19,200,45,5
19,200,45,19
19,200,45,28
19,200,45,16
19,200,45,9
19,200,45,10
19,200,45,24
19,200,45,2
19,200,45,40
19,200,45,44
19,200,45,16
19,200,45,10
19,200,45,12
19,200,45,19
19,200,45,2
19,200,45,41
19,200,45,13
19,200,45,19
19,200,45,25
19,200,45,12
19,200,45,40
19,200,45,33
19,200,45,12
19,200,45,13
19,200,45,13
19,200,45,13
19,200,45,16
19,200,45,45
19,200,45,30
19,200,45,31
19,200,45,2
19,200,45,24
19,200,45,13
19,200,45,31
19,200,45,20
19,200,45,9
19,200,45,13
19,200,45,23
19,200,45,2
19,200,45,4
19,200,45,4
19,200,45,5
19,200,45,17
19,200,45,15
19,200,45,5
19,200,45,13
19,200,45,7
19,200,45,1
19,200,45,1
19,200,45,12
19,200,45,16
19,200,45,12
19,200,45,25
19,200,45,17
19,200,45,42
19,200,45,2
19,200,45,16
19,200,45,25
19,200,45,2
19,200,45,9
19,200,45,9
19,200,45,40
19,200,45,21
19,200,45,16
19,200,45,12
19,200,45,29
19,200,45,25
19,200,45,2
19,200,45,24
19,200,45,41
19,200,45,7
19,200,45,23
19,200,45,2
19,200,45,10
19,200,45,41
19,200,45,2
19,200,45,29
19,200,45,40
19,200,45,29
19,200,45,8
19,200,45,16
19,200,45,33
19,200,45,13
19,200,45,13
19,200,45,33
19,200,45,41
19,200,45,23
19,200,45,23
19,200,45,35
19,200,45,20
19,200,45,41
19,200,45,8
19,200,45,13
19,200,45,35
19,200,45,15
19,200,45,5
19,200,45,35
19,200,45,18
19,200,45,32
19,200,45,13
19,200,45,13
19,200,45,13
19,200,45,4
19,200,45,18
19,200,45,3
19,200,45,20
19,200,45,8
19,200,45,20
19,200,45,12
19,200,45,8
19,200,45,19
19,200,45,18
19,200,45,8
19,200,45,19
19,200,45,2
19,200,45,28
19,200,45,12
19,200,45,20
19,200,45,12
19,200,45,20
19,200,45,6
19,200,45,18
19,200,45,22
19,200,45,11
19,200,45,33
19,200,45,9
19,200,45,19
19,200,45,4
19,200,45,19
19,200,45,13
19,200,45,13
19,200,45,23
19,200,45,16
19,200,45,45
19,200,45,1
19,200,45,23
19,200,45,4
19,200,45,16
19,200,45,10
19,200,45,19
19,200,45,13
19,200,45,36
19,200,45,7
19,200,45,13
19,200,45,16
19,200,45,16
19,200,45,13
19,200,45,1
19,200,45,12
19,200,45,25
19,200,45,10
19,200,45,12
19,200,45,28
19,200,45,13
19,200,45,17
19,200,45,24
19,200,45,16
19,200,45,18
19,200,45,34
19,200,45,16
19,200,45,3
19,200,45,1
19,200,45,16
19,200,45,40
19,200,45,25
19,200,45,6
19,200,45,23
19,200,45,45
19,200,45,10
19,200,45,2
19,200,45,36
19,200,45,4
19,200,45,16
19,200,45,9
19,200,45,10
19,200,45,23
19,200,45,18
19,200,45,41
19,200,45,13
19,200,45,13
19,200,45,18
19,200,45,13
19,200,45,16
19,200,45,5
19,200,45,45
19,200,45,15
19,200,45,25
19,200,45,42
19,200,45,12
19,200,45,10
19,200,45,24
19,200,45,12
19,200,45,10
19,200,45,40
19,200,45,2
19,200,45,12
19,200,45,9
19,200,45,5
19,200,45,20
20,200,42,1
20,200,42,2
20,200,42,3
20,200,42,4
20,200,42,5
20,200,42,6
20,200,42,7
20,200,42,8
20,200,42,3
20,200,42,9
20,200,42,38
20,200,42,10
20,200,42,11
20,200,42,12
20,200,42,13
20,200,42,2
20,200,42,14
20,200,42,15
20,200,42,12
20,200,42,16
20,200,42,5
20,200,42,14
20,200,42,17
20,200,42,17
20,200,42,5
20,200,42,38
20,200,42,5
20,200,42,18
20,200,42,19
20,200,42,13
20,200,42,17
20,200,42,7
20,200,42,13
20,200,42,2
20,200,42,8
20,200,42,3
20,200,42,17
20,200,42,20
20,200,42,6
20,200,42,15
20,200,42,10
20,200,42,6
20,200,42,21
20,200,42,5
20,200,42,16
20,200,42,13
20,200,42,13
20,200,42,12
20,200,42,12
20,200,42,15
20,200,42,22
20,200,42,23
20,200,42,13
20,200,42,13
20,200,42,20
20,200,42,17
20,200,42,21
20,200,42,2
20,200,42,7
20,200,42,1
20,200,42,7
20,200,42,23
20,200,42,13
20,200,42,14
20,200,42,16
20,200,42,9
20,200,42,13
20,200,42,24
20,200,42,38
20,200,42,1
20,200,42,7
20,200,42,19
20,200,42,13
20,200,42,15
20,200,42,12
20,200,42,13
20,200,42,13
20,200,42,7
20,200,42,5
20,200,42,21
20,200,42,15
20,200,42,40
20,200,42,13
20,200,42,13
20,200,42,7
20,200,42,23
20,200,42,12
20,200,42,10
20,200,42,12
20,200,42,8
20,200,42,13
20,200,42,12
20,200,42,15
20,200,42,16
20,200,42,15
20,200,42,16
20,200,42,13
20,200,42,23
20,200,42,10
20,200,42,12
20,200,42,17
20,200,42,25
20,200,42,2
20,200,42,18
20,200,42,9
20,200,42,15
20,200,42,38
20,200,42,8
20,200,42,12
20,200,42,40
20,200,42,38
20,200,42,8
20,200,42,26
20,200,42,15
20,200,42,13
20,200,42,12
20,200,42,39
20,200,42,6
20,200,42,20
20,200,42,6
20,200,42,21
20,200,42,17
20,200,42,5
20,200,42,8
20,200,42,12
20,200,42,22
20,200,42,21
20,200,42,1
20,200,42,16
20,200,42,20
20,200,42,14
20,200,42,13
20,200,42,23
20,200,42,1
20,200,42,3
20,200,42,22
20,200,42,20
20,200,42,27
20,200,42,23
20,200,42,1
20,200,42,1
20,200,42,2
20,200,42,23
20,200,42,17
20,200,42,27
20,200,42,20
20,200,42,19
20,200,42,24
20,200,42,6
20,200,42,12
20,200,42,16
20,200,42,5
20,200,42,13
20,200,42,7
20,200,42,13
20,200,42,16
20,200,42,13
20,200,42,7
20,200,42,12
20,200,42,13
20,200,42,13
20,200,42,21
20,200,42,33
20,200,42,17
20,200,42,4
20,200,42,28
20,200,42,13
20,200,42,17
20,200,42,1
20,200,42,19
20,200,42,8
20,200,42,8
20,200,42,12
20,200,42,4
20,200,42,23
20,200,42,2
20,200,42,17
20,200,42,16
20,200,42,2
20,200,42,3
20,200,42,13
20,200,42,2
20,200,42,13
20,200,42,16
20,200,42,1
20,200,42,14
20,200,42,2
20,200,42,2
20,200,42,13
20,200,42,12
20,200,42,28
20,200,42,8
20,200,42,2
20,200,42,10
20,200,42,12
20,200,42,27
20,200,42,23
20,200,42,13
20,200,42,1
20,200,42,17
20,200,42,13
20,200,42,15
20,200,42,16
20,200,42,39
20,200,42,23
20,200,42,29
20,200,42,13
20,200,42,10
20,200,42,24
20,200,42,33
20,200,42,15
20,200,42,17
20,200,42,5
20,200,42,5
20,200,42,17
20,200,42,2
20,200,42,12
20,200,42,8
20,200,42,38
20,200,42,22
20,200,42,30
20,200,42,13
20,200,42,39
20,200,42,21
20,200,42,14
20,200,42,5
20,200,42,11
20,200,42,14
20,200,42,6
20,200,42,13
20,200,42,16
20,200,42,31
20,200,42,13
20,200,42,8
20,200,42,30
20,200,42,38
20,200,42,17
20,200,42,3
20,200,42,14
20,200,42,23
20,200,42,5
20,200,42,5
20,200,42,1
20,200,42,21
20,200,42,9
20,200,42,15
20,200,42,15
20,200,42,13
20,200,42,1
20,200,42,20
20,200,42,21
20,200,42,9
20,200,42,12
20,200,42,12
20,200,42,38
20,200,42,12
20,200,42,15
20,200,42,5
20,200,42,18
20,200,42,14
20,200,42,30
20,200,42,32
20,200,42,17
20,200,42,14
20,200,42,12
20,200,42,14
20,200,42,12
20,200,42,1
20,200,42,17
20,200,42,17
20,200,42,22
20,200,42,28
20,200,42,12
20,200,42,27
20,200,42,20
20,200,42,5
20,200,42,17
20,200,42,3
20,200,42,23
20,200,42,3
20,200,42,7
20,200,42,5
20,200,42,22
20,200,42,20
20,200,42,10
20,200,42,13
20,200,42,33
20,200,42,10
20,200,42,33
20,200,42,12
20,200,42,34
20,200,42,19
20,200,42,19
20,200,42,5
20,200,42,13
20,200,42,18
20,200,42,27
20,200,42,7
20,200,42,10
20,200,42,12
20,200,42,13
20,200,42,7
20,200,42,27
20,200,42,19
20,200,42,8
20,200,42,23
20,200,42,38
20,200,42,1
20,200,42,2
20,200,42,23
20,200,42,40
20,200,42,16
20,200,42,17
20,200,42,10
20,200,42,13
20,200,42,9
20,200,42,2
20,200,42,13
20,200,42,13
20,200,42,13
20,200,42,19
20,200,42,31
20,200,42,19
20,200,42,13
20,200,42,2
20,200,42,17
20,200,42,19
20,200,42,4
20,200,42,23
20,200,42,13
20,200,42,15
20,200,42,28
20,200,42,2
20,200,42,13
20,200,42,5
20,200,42,30
20,200,42,13
20,200,42,5
20,200,42,21
20,200,42,16
20,200,42,31
20,200,42,13
20,200,42,35
20,200,42,36
20,200,42,17
20,200,42,24
20,200,42,16
20,200,42,5
20,200,42,11
20,200,42,13
20,200,42,12
20,200,42,28
20,200,42,13
20,200,42,39
20,200,42,12
20,200,42,16
20,200,42,7
20,200,42,13
20,200,42,12
20,200,42,15
20,200,42,9
20,200,42,5
20,200,42,19
20,200,42,1
20,200,42,23
20,200,42,5
20,200,42,13
20,200,42,10
20,200,42,27
20,200,42,2
20,200,42,38
20,200,42,21
20,200,42,38
20,200,42,21
20,200,42,1
20,200,42,19
20,200,42,3
20,200,42,18
20,200,42,13
20,200,42,27
20,200,42,28
20,200,42,27
20,200,42,20
20,200,42,18
20,200,42,12
20,200,42,23
20,200,42,12
20,200,42,9
20,200,42,10
20,200,42,2
20,200,42,23
20,200,42,17
20,200,42,38
20,200,42,12
20,200,42,4
20,200,42,28
20,200,42,38
20,200,42,8
20,200,42,4
20,200,42,8
20,200,42,16
20,200,42,4
20,200,42,33
20,200,42,23
20,200,42,37
20,200,42,23
20,200,42,10
20,200,42,5
20,200,42,4
20,200,42,38
20,200,42,23
20,200,42,13
20,200,42,14
20,200,42,7
20,200,42,21
20,200,42,7
20,200,42,2
20,200,42,13
20,200,42,2
20,200,42,13
20,200,42,10
20,200,42,36
20,200,42,27
20,200,42,13
20,200,42,12
20,200,42,3
20,200,42,23
20,200,42,24
20,200,42,15
20,200,42,23
20,200,42,13
20,200,42,23
20,200,42,23
20,200,42,3
20,200,42,23
20,200,42,13
20,200,42,13
20,200,42,12
20,200,42,3
20,200,42,19
20,200,42,38
20,200,42,3
20,200,42,13
20,200,42,24
20,200,42,5
20,200,42,5
20,200,42,13
20,200,42,5
20,200,42,12
20,200,42,16
20,200,42,17
20,200,42,4
20,200,42,16
20,200,42,17
20,200,42,7
20,200,42,23
20,200,42,13
20,200,42,16
20,200,42,17
20,200,42,29
20,200,42,12
20,200,42,24
20,200,42,13
20,200,42,19
20,200,42,38
20,200,42,16
20,200,42,12
20,200,42,7
20,200,42,17
20,200,42,10
20,200,42,16
20,200,42,40
20,200,42,12
20,200,42,16
20,200,42,13
20,200,42,30
20,200,42,16
20,200,42,17
20,200,42,17
20,200,42,10
20,200,42,2
20,200,42,1
20,200,42,1
20,200,42,15
20,200,42,17
20,200,42,27
20,200,42,13
20,200,42,2
20,200,42,17
20,200,42,13
20,200,42,13
20,200,42,16
20,200,42,5
20,200,42,10
20,200,42,13
20,200,42,6
20,200,42,6
20,200,42,21
20,200,42,25
20,200,42,8
20,200,42,18
20,200,42,18
20,200,42,14
20,200,42,20
20,200,42,13
20,200,42,23
20,200,42,18
20,200,42,24
20,200,42,2
20,200,42,9
20,200,42,3
20,200,42,6
20,200,42,16
20,200,42,1
20,200,42,5
20,200,42,40
20,200,42,38
20,200,42,16
20,200,42,20
20,200,42,8
20,200,42,16
20,200,42,38
20,200,42,16
20,200,42,4
20,200,42,23
20,200,42,38
20,200,42,39
20,200,42,2
20,200,42,12
20,200,42,7
20,200,42,2
20,200,42,13
20,200,42,20
20,200,42,27
20,200,42,10
20,200,42,19
20,200,42,12
20,200,42,13
20,200,42,10
20,200,42,3
20,200,42,21
20,200,42,19
20,200,42,1
20,200,42,1
20,200,42,4
20,200,42,21
20,200,42,13
20,200,42,7
20,200,42,21
20,200,42,19
20,200,42,8
20,200,42,17
20,200,42,12
20,200,42,8
20,200,42,7
20,200,42,15
20,200,42,24
20,200,42,19
20,200,42,32
20,200,42,37
20,200,42,19
20,200,42,16
20,200,42,8
20,200,42,16
20,200,42,13
20,200,42,24
20,200,42,13
20,200,42,16
20,200,42,13
20,200,42,13
20,200,42,28
20,200,42,23
20,200,42,13
20,200,42,5
20,200,42,23
20,200,42,9
20,200,42,9
20,200,42,23
20,200,42,40
20,200,42,10
20,200,42,1
20,200,42,21
20,200,42,7
20,200,42,23
20,200,42,1
20,200,42,13
20,200,42,13
20,200,42,21
20,200,42,39
20,200,42,13
20,200,42,24
20,200,42,13
20,200,42,17
20,200,42,13
20,200,42,16
20,200,42,12
20,200,42,8
20,200,42,28
20,200,42,24
20,200,42,14
20,200,42,14
20,200,42,10
20,200,42,24
20,200,42,5
20,200,42,17
20,200,42,13
20,200,42,2
20,200,42,35
20,200,42,20
20,200,42,23
20,200,42,40
20,200,42,17
20,200,42,10
20,200,42,2
20,200,42,3
20,200,42,20
20,200,42,12
20,200,42,17
20,200,42,7
20,200,42,12
20,200,42,11
20,200,42,35
20,200,42,27
20,200,42,5
20,200,42,17
20,200,42,27
20,200,42,15
20,200,42,1
20,200,42,12
20,200,42,12
20,200,42,14
20,200,42,14
20,200,42,38
20,200,42,6
20,200,42,22
20,200,42,27
20,200,42,16
20,200,42,17
20,200,42,40
20,200,42,16
20,200,42,38
20,200,42,20
20,200,42,35
20,200,42,18
20,200,42,8
20,200,42,17
20,200,42,40
20,200,42,4
20,200,42,16
20,200,42,12
20,200,42,16
20,200,42,16
20,200,42,16
20,200,42,14
20,200,42,16
20,200,42,4
20,200,42,2
20,200,42,12
20,200,42,16
20,200,42,19
20,200,42,12
20,200,42,8
20,200,42,4
20,200,42,16
20,200,42,3
20,200,42,29
20,200,42,16
20,200,42,25
20,200,42,16
20,200,42,2
20,200,42,10
20,200,42,8
20,200,42,12
20,200,42,18
20,200,42,10
20,200,42,13
20,200,42,1
20,200,42,10
20,200,42,23
20,200,42,2
20,200,42,24
20,200,42,10
20,200,42,2
20,200,42,2
20,200,42,19
20,200,42,16
20,200,42,7
20,200,42,3
20,200,42,12
20,200,42,1
20,200,42,2
20,200,42,10
