mu,mu_built_in,mu_emp,met,j,nmi,nc_norm
50,0.611,0.283,LD_ST,1,0.165,0.5946
50,0.611,0.258,LD_ST,1,0.173,0.7027
50,0.611,0.267,LD_ST,1,0.168,0.7297
50,0.611,0.267,LD_ST,1,0.17,0.7027
50,0.611,0.279,LD_ST,1,0.174,0.6486
50,0.611,0.273,LD_ST,1,0.155,0.7027
50,0.611,0.28,LD_ST,1,0.153,0.6216
50,0.611,0.288,LD_ST,1,0.164,0.5676
50,0.611,0.251,LD_ST,1,0.144,0.7027
50,0.611,0.27,LD_ST,1,0.169,0.7027
50,0.611,0.267,LD_ST,1,0.156,0.7568
50,0.611,0.293,LD_ST,1,0.161,0.5946
50,0.611,0.202,LD_ST,1,0.211,2.5676
50,0.611,0.278,LD_ST,1,0.118,0.3514
50,0.611,0.278,LD_ST,1,0.191,0.9189
50,0.611,0.25,LD_ST,1,0.149,0.5405
50,0.611,0.266,LD_ST,1,0.135,0.4595
50,0.611,0.273,LD_ST,1,0.152,0.5946
50,0.611,0.248,LD_ST,1,0.137,0.6486
50,0.611,0.281,LD_ST,1,0.164,0.7297
50,0.611,0.276,LD_ST,1,0.159,0.6216
50,0.611,0.227,LD_ST,1,0.15,0.973
50,0.611,0.279,LD_ST,1,0.152,0.4595
50,0.611,0.292,LD_ST,1,0.176,0.5405
50,0.611,0.241,LD_ST,1,0.144,0.6757
50,0.611,0.289,LD_ST,1,0.145,0.4865
50,0.611,0.212,LD_ST,1,0.204,2.6216
50,0.611,0.254,LD_ST,1,0.156,0.7027
50,0.611,0.237,LD_ST,1,0.156,0.7297
50,0.611,0.284,LD_ST,1,0.16,0.6486
50,0.611,0.274,LD_ST,1,0.147,0.5676
50,0.611,0.267,LD_ST,1,0.169,0.6757
50,0.611,0.264,LD_ST,1,0.158,0.6216
50,0.611,0.301,LD_ST,1,0.177,0.7297
50,0.611,0.272,LD_ST,1,0.181,0.7838
50,0.611,0.293,LD_ST,1,0.173,0.6486
50,0.611,0.278,LD_ST,1,0.156,0.6486
50,0.611,0.242,LD_ST,1,0.15,0.7297
50,0.611,0.23,LD_ST,1,0.163,0.8919
50,0.611,0.215,LD_ST,1,0.126,0.7568
50,0.611,0.296,LD_ST,1,0.175,0.4865
50,0.611,0.277,LD_ST,1,0.17,0.7027
50,0.611,0.274,LD_ST,1,0.145,0.5946
50,0.611,0.231,LD_ST,1,0.16,0.7838
50,0.611,0.264,LD_ST,1,0.165,0.8378
50,0.611,0.28,LD_ST,1,0.161,0.5676
50,0.611,0.269,LD_ST,1,0.15,0.6486
50,0.611,0.254,LD_ST,1,0.169,0.7297
50,0.611,0.291,LD_ST,1,0.16,0.5135
50,0.611,0.288,LD_ST,1,0.143,0.4865
50,0.611,0.284,LD_ST,1,0.158,0.6486
50,0.611,0.243,LD_ST,1,0.173,0.8378
50,0.611,0.282,LD_ST,1,0.155,0.5405
50,0.611,0.275,LD_ST,1,0.168,0.6216
50,0.611,0.256,LD_ST,1,0.148,0.5946
50,0.611,0.207,LD_ST,1,0.129,0.7297
50,0.611,0.278,LD_ST,1,0.18,0.7027
50,0.611,0.263,LD_ST,1,0.165,0.7838
50,0.611,0.285,LD_ST,1,0.153,0.5405
50,0.611,0.253,LD_ST,1,0.155,0.5946
50,0.611,0.273,LD_ST,1,0.166,0.6757
50,0.611,0.275,LD_ST,1,0.161,0.5946
50,0.611,0.267,LD_ST,1,0.16,0.7568
50,0.611,0.235,LD_ST,1,0.131,0.5946
50,0.611,0.26,LD_ST,1,0.17,0.7568
50,0.611,0.262,LD_ST,1,0.159,0.8378
50,0.611,0.274,LD_ST,1,0.162,0.7297
50,0.611,0.222,LD_ST,1,0.147,0.7838
50,0.611,0.279,LD_ST,1,0.159,0.5946
50,0.611,0.26,LD_ST,1,0.144,0.5676
50,0.611,0.212,LD_ST,1,0.131,0.7027
50,0.611,0.266,LD_ST,1,0.156,0.6757
50,0.611,0.284,LD_ST,1,0.161,0.5405
50,0.611,0.3,LD_ST,1,0.177,0.5676
50,0.611,0.273,LD_ST,1,0.164,0.5135
50,0.611,0.266,LD_ST,1,0.153,0.6486
50,0.611,0.285,LD_ST,1,0.159,0.4865
50,0.611,0.23,LD_ST,1,0.157,0.8919
50,0.611,0.297,LD_ST,1,0.172,0.5135
50,0.611,0.26,LD_ST,1,0.159,0.5946
50,0.611,0.227,LD_ST,1,0.175,0.8108
50,0.611,0.273,LD_ST,1,0.146,0.6757
50,0.611,0.253,LD_ST,1,0.162,0.7568
50,0.611,0.199,LD_ST,1,0.244,3.2162
50,0.611,0.273,LD_ST,1,0.167,0.6486
50,0.611,0.222,LD_ST,1,0.162,0.9189
50,0.611,0.262,LD_ST,1,0.146,0.6486
50,0.611,0.298,LD_ST,1,0.151,0.4054
50,0.611,0.243,LD_ST,1,0.154,0.5946
50,0.611,0.277,LD_ST,1,0.145,0.5405
50,0.611,0.259,LD_ST,1,0.163,0.9459
50,0.611,0.278,LD_ST,1,0.161,0.5405
50,0.611,0.279,LD_ST,1,0.159,0.7027
50,0.611,0.262,LD_ST,1,0.161,0.7027
50,0.611,0.273,LD_ST,1,0.171,0.7027
50,0.611,0.244,LD_ST,1,0.144,0.5405
50,0.611,0.273,LD_ST,1,0.163,0.5405
50,0.611,0.413827,LD_cons0.2,1,0.227,0.6216
50,0.611,0.542222,LD_cons0.5,1,0.424,2.6757
50,0.611,0.637037,LD_cons0.8,1,0.502,9.8108
50,0.611,0.038232,LD_consLF,1,0.277,1.2703
50,0.611,0.399,LP_ST,1,0.316,1.1622
50,0.611,0.445,LP_ST,1,0.401,1.7297
50,0.611,0.401,LP_ST,1,0.352,1.4324
50,0.611,0.462,LP_ST,1,0.407,1.8378
50,0.611,0.424,LP_ST,1,0.371,1.4595
50,0.611,0.001,LP_ST,1,0.013,0.2162
50,0.611,0.42,LP_ST,1,0.379,1.2973
50,0.611,0.426,LP_ST,1,0.352,1.2973
50,0.611,0.442,LP_ST,1,0.396,1.7568
50,0.611,0.001,LP_ST,1,0.013,0.2162
50,0.611,0.44,LP_ST,1,0.386,1.5676
50,0.611,0.425,LP_ST,1,0.385,1.5676
50,0.611,0.437,LP_ST,1,0.385,1.5405
50,0.611,0.415,LP_ST,1,0.354,1.3514
50,0.611,0.444,LP_ST,1,0.404,1.7027
50,0.611,0.43,LP_ST,1,0.362,1.3784
50,0.611,0.472,LP_ST,1,0.409,2.1892
50,0.611,0.424,LP_ST,1,0.357,1.3514
50,0.611,0.397,LP_ST,1,0.337,1.2973
50,0.611,0.43,LP_ST,1,0.355,1.3243
50,0.611,0.423,LP_ST,1,0.377,1.3784
50,0.611,0.417,LP_ST,1,0.322,1.3514
50,0.611,0.452,LP_ST,1,0.406,1.8649
50,0.611,0.387,LP_ST,1,0.298,1.0811
50,0.611,0.419,LP_ST,1,0.372,1.4595
50,0.611,0.417,LP_ST,1,0.337,1.3243
50,0.611,0.436,LP_ST,1,0.39,1.5405
50,0.611,0.419,LP_ST,1,0.373,1.4595
50,0.611,0.001,LP_ST,1,0.013,0.2162
50,0.611,0.448,LP_ST,1,0.395,1.8649
50,0.611,0.426,LP_ST,1,0.364,1.3784
50,0.611,0.431,LP_ST,1,0.341,1.4595
50,0.611,0.372,LP_ST,1,0.288,1.0811
50,0.611,0.441,LP_ST,1,0.378,1.4865
50,0.611,0.405,LP_ST,1,0.316,1.1892
50,0.611,0.442,LP_ST,1,0.364,1.5135
50,0.611,0,LP_ST,1,0.009,0.1892
50,0.611,0.429,LP_ST,1,0.367,1.3784
50,0.611,0.436,LP_ST,1,0.37,1.5135
50,0.611,0.431,LP_ST,1,0.385,1.5405
50,0.611,0.001,LP_ST,1,0.011,0.2162
50,0.611,0.401,LP_ST,1,0.338,1.2162
50,0.611,0.4,LP_ST,1,0.307,1.1622
50,0.611,0.438,LP_ST,1,0.387,1.5676
50,0.611,0.43,LP_ST,1,0.349,1.2432
50,0.611,0.386,LP_ST,1,0.277,1.0811
50,0.611,0.44,LP_ST,1,0.387,1.4865
50,0.611,0.402,LP_ST,1,0.344,1.3514
50,0.611,0.003,LP_ST,1,0.016,0.2432
50,0.611,0.411,LP_ST,1,0.354,1.4595
50,0.611,0.46,LP_ST,1,0.411,1.9189
50,0.611,0.439,LP_ST,1,0.378,1.4595
50,0.611,0.408,LP_ST,1,0.37,1.2703
50,0.611,0.378,LP_ST,1,0.295,1.1892
50,0.611,0.462,LP_ST,1,0.394,1.7568
50,0.611,0.431,LP_ST,1,0.402,1.5405
50,0.611,0.003,LP_ST,1,0.016,0.2432
50,0.611,0.002,LP_ST,1,0.015,0.2432
50,0.611,0.449,LP_ST,1,0.388,1.6486
50,0.611,0.416,LP_ST,1,0.367,1.3514
50,0.611,0.396,LP_ST,1,0.338,1.2432
50,0.611,0.4,LP_ST,1,0.295,1.1081
50,0.611,0.388,LP_ST,1,0.3,1.1351
50,0.611,0.422,LP_ST,1,0.364,1.4865
50,0.611,0.001,LP_ST,1,0.013,0.2162
50,0.611,0.414,LP_ST,1,0.366,1.4324
50,0.611,0.448,LP_ST,1,0.41,1.9189
50,0.611,0,LP_ST,1,0.009,0.1892
50,0.611,0.446,LP_ST,1,0.399,1.6757
50,0.611,0.428,LP_ST,1,0.376,1.4054
50,0.611,0.003,LP_ST,1,0.016,0.2703
50,0.611,0.44,LP_ST,1,0.397,1.4595
50,0.611,0.433,LP_ST,1,0.387,1.5946
50,0.611,0.004,LP_ST,1,0.019,0.2973
50,0.611,0.416,LP_ST,1,0.335,1.4054
50,0.611,0.435,LP_ST,1,0.392,1.5946
50,0.611,0.003,LP_ST,1,0.016,0.2432
50,0.611,0.428,LP_ST,1,0.368,1.5405
50,0.611,0.394,LP_ST,1,0.331,1.1622
50,0.611,0.002,LP_ST,1,0.014,0.2432
50,0.611,0.002,LP_ST,1,0.015,0.2432
50,0.611,0.444,LP_ST,1,0.4,1.5946
50,0.611,0.41,LP_ST,1,0.343,1.2432
50,0.611,0.436,LP_ST,1,0.393,1.4865
50,0.611,0.001,LP_ST,1,0.011,0.2162
50,0.611,0.002,LP_ST,1,0.014,0.2432
50,0.611,0.41,LP_ST,1,0.345,1.2703
50,0.611,0.402,LP_ST,1,0.318,1.1622
50,0.611,0.386,LP_ST,1,0.291,1.1351
50,0.611,0.419,LP_ST,1,0.356,1.4054
50,0.611,0.425,LP_ST,1,0.359,1.4054
50,0.611,0.004,LP_ST,1,0.019,0.2973
50,0.611,0.426,LP_ST,1,0.347,1.3784
50,0.611,0.422,LP_ST,1,0.356,1.3784
50,0.611,0.002,LP_ST,1,0.014,0.2432
50,0.611,0.454,LP_ST,1,0.4,1.6216
50,0.611,0.473,LP_ST,1,0.405,2.027
50,0.611,0.004,LP_ST,1,0.019,0.2703
50,0.611,0.389,LP_ST,1,0.321,1.1081
50,0.611,0.401,LP_ST,1,0.316,1.1622
50,0.611,0.403457,LP_cons0.2,1,0.132,0.4324
50,0.611,0.61037,LP_cons0.5,1,0.474,5.2162
50,0.611,0.770864,LP_cons0.8,1,0.517,16.4054
50,0.611,0.075541,LP_consLF,1,0.469,3.9459
50,0.611,0.491,IM_ST,1,0.462,3.5135
50,0.611,0.489,IM_ST,1,0.457,3.4324
50,0.611,0.485,IM_ST,1,0.457,3.2973
50,0.611,0.489,IM_ST,1,0.464,3.4324
50,0.611,0.488,IM_ST,1,0.462,3.3784
50,0.611,0.488,IM_ST,1,0.464,3.4324
50,0.611,0.493,IM_ST,1,0.458,3.4865
50,0.611,0.494,IM_ST,1,0.452,3.5135
50,0.611,0.489,IM_ST,1,0.459,3.3514
50,0.611,0.48,IM_ST,1,0.463,3.2973
50,0.611,0.489,IM_ST,1,0.465,3.5135
50,0.611,0.486,IM_ST,1,0.461,3.4324
50,0.611,0.479,IM_ST,1,0.46,3.2973
50,0.611,0.496,IM_ST,1,0.458,3.5135
50,0.611,0.49,IM_ST,1,0.455,3.4054
50,0.611,0.487,IM_ST,1,0.458,3.4054
50,0.611,0.493,IM_ST,1,0.46,3.5676
50,0.611,0.487,IM_ST,1,0.468,3.4054
50,0.611,0.486,IM_ST,1,0.459,3.4054
50,0.611,0.49,IM_ST,1,0.459,3.4865
50,0.611,0.493,IM_ST,1,0.46,3.4324
50,0.611,0.49,IM_ST,1,0.46,3.4324
50,0.611,0.486,IM_ST,1,0.463,3.3784
50,0.611,0.495,IM_ST,1,0.457,3.5135
50,0.611,0.489,IM_ST,1,0.454,3.4054
50,0.611,0.487,IM_ST,1,0.459,3.3784
50,0.611,0.486,IM_ST,1,0.463,3.4054
50,0.611,0.49,IM_ST,1,0.46,3.4865
50,0.611,0.487,IM_ST,1,0.465,3.4865
50,0.611,0.492,IM_ST,1,0.461,3.5946
50,0.611,0.494,IM_ST,1,0.46,3.4054
50,0.611,0.495,IM_ST,1,0.461,3.5676
50,0.611,0.488,IM_ST,1,0.464,3.4865
50,0.611,0.491,IM_ST,1,0.454,3.4324
50,0.611,0.492,IM_ST,1,0.462,3.5676
50,0.611,0.494,IM_ST,1,0.457,3.5135
50,0.611,0.492,IM_ST,1,0.465,3.4324
50,0.611,0.486,IM_ST,1,0.461,3.4324
50,0.611,0.483,IM_ST,1,0.468,3.4054
50,0.611,0.487,IM_ST,1,0.469,3.4324
50,0.611,0.485,IM_ST,1,0.462,3.4054
50,0.611,0.492,IM_ST,1,0.457,3.4595
50,0.611,0.49,IM_ST,1,0.457,3.4324
50,0.611,0.485,IM_ST,1,0.469,3.4324
50,0.611,0.489,IM_ST,1,0.456,3.4865
50,0.611,0.49,IM_ST,1,0.462,3.5405
50,0.611,0.484,IM_ST,1,0.471,3.4595
50,0.611,0.49,IM_ST,1,0.462,3.4865
50,0.611,0.492,IM_ST,1,0.464,3.5405
50,0.611,0.487,IM_ST,1,0.465,3.5405
50,0.611,0.495,IM_ST,1,0.461,3.5676
50,0.611,0.49,IM_ST,1,0.463,3.5135
50,0.611,0.484,IM_ST,1,0.459,3.3784
50,0.611,0.488,IM_ST,1,0.465,3.4324
50,0.611,0.485,IM_ST,1,0.466,3.5135
50,0.611,0.491,IM_ST,1,0.459,3.4595
50,0.611,0.487,IM_ST,1,0.464,3.4865
50,0.611,0.487,IM_ST,1,0.462,3.3243
50,0.611,0.49,IM_ST,1,0.463,3.5135
50,0.611,0.484,IM_ST,1,0.464,3.4324
50,0.611,0.496,IM_ST,1,0.459,3.5405
50,0.611,0.49,IM_ST,1,0.457,3.4595
50,0.611,0.488,IM_ST,1,0.462,3.4324
50,0.611,0.491,IM_ST,1,0.455,3.4324
50,0.611,0.49,IM_ST,1,0.46,3.4595
50,0.611,0.495,IM_ST,1,0.458,3.4865
50,0.611,0.486,IM_ST,1,0.465,3.4595
50,0.611,0.49,IM_ST,1,0.46,3.4595
50,0.611,0.485,IM_ST,1,0.465,3.4595
50,0.611,0.494,IM_ST,1,0.456,3.5405
50,0.611,0.487,IM_ST,1,0.46,3.4054
50,0.611,0.494,IM_ST,1,0.463,3.5946
50,0.611,0.489,IM_ST,1,0.463,3.4865
50,0.611,0.49,IM_ST,1,0.463,3.5405
50,0.611,0.482,IM_ST,1,0.466,3.3784
50,0.611,0.489,IM_ST,1,0.461,3.5135
50,0.611,0.492,IM_ST,1,0.467,3.4865
50,0.611,0.489,IM_ST,1,0.458,3.4595
50,0.611,0.483,IM_ST,1,0.467,3.5135
50,0.611,0.493,IM_ST,1,0.462,3.5135
50,0.611,0.49,IM_ST,1,0.455,3.4324
50,0.611,0.489,IM_ST,1,0.459,3.4324
50,0.611,0.497,IM_ST,1,0.459,3.6216
50,0.611,0.487,IM_ST,1,0.459,3.4324
50,0.611,0.491,IM_ST,1,0.465,3.5135
50,0.611,0.489,IM_ST,1,0.466,3.4595
50,0.611,0.487,IM_ST,1,0.46,3.3514
50,0.611,0.494,IM_ST,1,0.465,3.5676
50,0.611,0.485,IM_ST,1,0.463,3.4054
50,0.611,0.495,IM_ST,1,0.463,3.5135
50,0.611,0.486,IM_ST,1,0.461,3.3784
50,0.611,0.485,IM_ST,1,0.469,3.4865
50,0.611,0.488,IM_ST,1,0.469,3.4054
50,0.611,0.488,IM_ST,1,0.467,3.4865
50,0.611,0.485,IM_ST,1,0.465,3.4595
50,0.611,0.485,IM_ST,1,0.461,3.4865
50,0.611,0.486,IM_ST,1,0.462,3.4324
50,0.611,0.49,IM_ST,1,0.463,3.4595
50,0.611,0.484,IM_ST,1,0.461,3.3784
50,0.611,0.497,IM_ST,1,0.454,3.4865
50,0.611,0.501728,IM_cons0.2,1,0.455,3.3514
50,0.611,0.528889,IM_cons0.5,1,0.472,4.6486
50,0.611,0.596543,IM_cons0.8,1,0.486,8
50,0.611,0.001696,IM_consLF,1,0.475,4.7838
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.504,WT_ST,1,0.44,4.7027
50,0.611,0.503704,WT_cons0.2,1,0.44,4.7027
50,0.611,0.503704,WT_cons0.5,1,0.44,4.7027
50,0.611,0.503704,WT_cons0.8,1,0.44,4.7027
50,0.611,0,WT_consLF,1,0.44,4.7027
55,0.678,0.4,LV_ST,0,0.2,0.5135
55,0.678,0.406,LV_ST,0,0.208,0.5405
55,0.678,0.395,LV_ST,0,0.193,0.4865
55,0.678,0.393,LV_ST,0,0.194,0.5135
55,0.678,0.394,LV_ST,0,0.197,0.4865
55,0.678,0.398,LV_ST,0,0.193,0.4865
55,0.678,0.402,LV_ST,0,0.186,0.4865
55,0.678,0.384,LV_ST,0,0.188,0.4324
55,0.678,0.399,LV_ST,0,0.175,0.4595
55,0.678,0.409,LV_ST,0,0.208,0.5405
55,0.678,0.384,LV_ST,0,0.183,0.4865
55,0.678,0.408,LV_ST,0,0.205,0.5405
55,0.678,0.405,LV_ST,0,0.187,0.5135
55,0.678,0.405,LV_ST,0,0.209,0.5946
55,0.678,0.398,LV_ST,0,0.189,0.4865
55,0.678,0.4,LV_ST,0,0.21,0.5676
55,0.678,0.399,LV_ST,0,0.208,0.5405
55,0.678,0.397,LV_ST,0,0.209,0.5405
55,0.678,0.4,LV_ST,0,0.188,0.4865
55,0.678,0.393,LV_ST,0,0.199,0.5135
55,0.678,0.398,LV_ST,0,0.175,0.4595
55,0.678,0.397,LV_ST,0,0.219,0.5135
55,0.678,0.4,LV_ST,0,0.212,0.5135
55,0.678,0.399,LV_ST,0,0.203,0.5135
55,0.678,0.391,LV_ST,0,0.175,0.4324
55,0.678,0.404,LV_ST,0,0.196,0.5135
55,0.678,0.404,LV_ST,0,0.221,0.5676
55,0.678,0.393,LV_ST,0,0.188,0.4595
55,0.678,0.412,LV_ST,0,0.233,0.6216
55,0.678,0.398,LV_ST,0,0.186,0.5135
55,0.678,0.401,LV_ST,0,0.207,0.5135
55,0.678,0.403,LV_ST,0,0.206,0.5135
55,0.678,0.396,LV_ST,0,0.202,0.4865
55,0.678,0.401,LV_ST,0,0.201,0.5135
55,0.678,0.395,LV_ST,0,0.197,0.5135
55,0.678,0.411,LV_ST,0,0.179,0.5405
55,0.678,0.406,LV_ST,0,0.211,0.5405
55,0.678,0.406,LV_ST,0,0.209,0.5405
55,0.678,0.411,LV_ST,0,0.206,0.5676
55,0.678,0.403,LV_ST,0,0.217,0.5676
55,0.678,0.403,LV_ST,0,0.198,0.5135
55,0.678,0.402,LV_ST,0,0.202,0.5405
55,0.678,0.396,LV_ST,0,0.195,0.5135
55,0.678,0.402,LV_ST,0,0.204,0.5135
55,0.678,0.403,LV_ST,0,0.201,0.5405
55,0.678,0.399,LV_ST,0,0.199,0.4865
55,0.678,0.389,LV_ST,0,0.167,0.4054
55,0.678,0.395,LV_ST,0,0.203,0.4865
55,0.678,0.407,LV_ST,0,0.217,0.5676
55,0.678,0.397,LV_ST,0,0.2,0.5135
55,0.678,0.404,LV_ST,0,0.2,0.5405
55,0.678,0.405,LV_ST,0,0.194,0.5135
55,0.678,0.395,LV_ST,0,0.194,0.5135
55,0.678,0.407,LV_ST,0,0.2,0.5405
55,0.678,0.399,LV_ST,0,0.204,0.5405
55,0.678,0.394,LV_ST,0,0.189,0.4865
55,0.678,0.398,LV_ST,0,0.201,0.4865
55,0.678,0.394,LV_ST,0,0.185,0.4865
55,0.678,0.399,LV_ST,0,0.211,0.5135
55,0.678,0.398,LV_ST,0,0.197,0.4865
55,0.678,0.404,LV_ST,0,0.208,0.5405
55,0.678,0.398,LV_ST,0,0.198,0.4865
55,0.678,0.4,LV_ST,0,0.203,0.5135
55,0.678,0.394,LV_ST,0,0.189,0.4865
55,0.678,0.396,LV_ST,0,0.195,0.5135
55,0.678,0.407,LV_ST,0,0.194,0.5135
55,0.678,0.395,LV_ST,0,0.182,0.4865
55,0.678,0.397,LV_ST,0,0.19,0.5135
55,0.678,0.405,LV_ST,0,0.202,0.5135
55,0.678,0.393,LV_ST,0,0.19,0.4595
55,0.678,0.404,LV_ST,0,0.201,0.5405
55,0.678,0.397,LV_ST,0,0.197,0.5135
55,0.678,0.395,LV_ST,0,0.195,0.4865
55,0.678,0.394,LV_ST,0,0.187,0.4595
55,0.678,0.398,LV_ST,0,0.214,0.5676
55,0.678,0.397,LV_ST,0,0.183,0.4595
55,0.678,0.402,LV_ST,0,0.204,0.5135
55,0.678,0.394,LV_ST,0,0.201,0.5135
55,0.678,0.4,LV_ST,0,0.195,0.4865
55,0.678,0.392,LV_ST,0,0.191,0.5135
55,0.678,0.401,LV_ST,0,0.192,0.4595
55,0.678,0.4,LV_ST,0,0.199,0.5405
55,0.678,0.401,LV_ST,0,0.212,0.5405
55,0.678,0.403,LV_ST,0,0.218,0.5676
55,0.678,0.401,LV_ST,0,0.175,0.4595
55,0.678,0.402,LV_ST,0,0.206,0.5676
55,0.678,0.393,LV_ST,0,0.196,0.4595
55,0.678,0.398,LV_ST,0,0.2,0.5135
55,0.678,0.4,LV_ST,0,0.2,0.5135
55,0.678,0.399,LV_ST,0,0.207,0.5135
55,0.678,0.404,LV_ST,0,0.202,0.5135
55,0.678,0.397,LV_ST,0,0.204,0.5135
55,0.678,0.405,LV_ST,0,0.204,0.5405
55,0.678,0.399,LV_ST,0,0.209,0.4865
55,0.678,0.401,LV_ST,0,0.2,0.4865
55,0.678,0.401,LV_ST,0,0.181,0.4865
55,0.678,0.401,LV_ST,0,0.192,0.5405
55,0.678,0.399,LV_ST,0,0.181,0.4865
55,0.678,0.4,LV_ST,0,0.196,0.4865
55,0.678,0.39,LV_ST,0,0.184,0.4595
55,0.678,0.443233,LV_cons0.2,0,0.256,0.7838
55,0.678,0.5176,LV_cons0.5,0,0.391,2.9459
